FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
1600,0.0,0.0,27.86666666666667,28.813768513997395,梧州市,16.0
1601,0.0,1.399335666369367,27.96086883544922,28.941304016113282,梧州市,15.0
1602,0.025758969641214,2.694422265757686,27.97445678710937,29.02010955810547,梧州市,14.0
1603,0.491244239631336,3.811624889788421,27.960507202148438,29.025000000000002,梧州市,13.0
1604,0.950849793293523,5.95173164080548,27.88369547526042,28.949636840820315,梧州市,12.0
1605,8.167279411764703,13.97270169465438,27.918750000000003,29.015216827392578,梧州市,11.0
1606,16.995860165593367,24.338294306109027,28.001087443033857,29.092754109700522,梧州市,10.0
1607,9.977890373099946,15.253736278285148,28.04239196777344,29.048370361328125,梧州市,9.0
1608,1.411575562700963,4.897757582042529,27.965216064453127,29.033152770996097,梧州市,8.0
1609,0.460689655172414,3.858726149019987,27.886231486002607,28.908333333333328,梧州市,7.0
1610,0.012933025404157,0.762295261506111,27.76413040161133,28.6489128112793,梧州市,6.0
1611,0.0,0.0,27.75625,28.62309799194336,梧州市,5.0
1612,0.0,0.0,27.803260294596363,28.719927978515628,梧州市,4.0
1613,0.0,0.0,27.714129638671878,28.550543212890627,梧州市,3.0
1614,0.0,0.215509798215783,27.813043212890626,28.795651245117188,梧州市,2.0
1615,0.0,1.104055168808147,27.821739196777344,28.791847229003906,梧州市,1.0
1616,0.0,3.584065483964008,27.909783172607423,28.935325622558594,梧州市,0.0
1617,0.0,3.874787064008815,27.851811726888016,28.530072021484372,玉林市,20.0
1618,0.070305272895467,6.506250713182531,27.880978393554688,28.57880401611328,玉林市,19.0
1619,0.070468242929995,5.66779015329149,27.90978240966797,28.633152770996094,玉林市,18.0
1620,0.004162812210916,5.371017653009166,27.948550415039065,28.629709879557296,玉林市,17.0
1621,0.002781641168289,4.669229419335075,27.972554016113282,28.63233642578125,玉林市,16.0
1622,0.112343966712899,5.049083362454953,28.013043212890626,28.666847229003906,玉林市,15.0
1623,0.408880666049954,5.627793893709287,28.020652262369794,28.66159362792969,玉林市,14.0
1624,0.309578898658029,5.61368526438231,28.045651245117188,28.65597839355469,玉林市,13.0
1625,0.215405904059041,7.202506123008309,28.053804016113283,28.701087951660163,玉林市,12.0
1626,0.955071792496526,16.739862996598948,28.16558024088542,28.898188273111984,玉林市,11.0
1627,2.839277443260767,21.54924222697382,28.326902770996096,28.982336425781252,玉林市,10.0
1628,4.598987108655614,18.29331843749337,28.404891967773438,28.991304016113283,玉林市,9.0
1629,4.270207852193996,14.041024612343827,28.35072530110677,28.965218098958328,玉林市,8.0
1630,3.462180974477958,12.640314972918969,28.25760955810547,28.95760955810547,玉林市,7.0
1631,1.714219546086151,9.149407739224642,28.101811726888016,28.87355143229167,玉林市,6.0
1632,0.659879685330865,6.591134783985853,28.068478393554688,28.81576080322266,玉林市,5.0
1633,0.250578971746179,5.788070222382904,28.036685180664065,28.753803253173828,玉林市,4.0
1634,0.241443108233118,3.653001562408779,27.97644958496094,28.660869344075522,玉林市,3.0
1635,0.027777777777778,1.914788805920145,27.927174377441407,28.61195678710937,玉林市,2.0
1636,0.321626617375231,4.467053491990645,27.935870361328128,28.628804016113282,玉林市,1.0
1637,0.273991655076495,5.181022239767988,27.944564819335938,28.632971191406252,玉林市,0.0
1638,0.156053811659193,4.246745454504135,21.525543212890625,22.76956558227539,贵阳市,20.0
1639,0.269869779973058,9.696189769945647,21.54184799194336,22.769021606445314,贵阳市,19.0
1640,0.051258992805755,7.314623803803417,21.630435180664065,22.83768107096354,贵阳市,18.0
1641,0.223619218679838,3.118226448694864,21.78804397583008,22.789673614501957,贵阳市,17.0
1642,0.183408071748879,1.635858535766602,22.076358795166016,22.879619598388672,贵阳市,16.0
1643,1.744165170556552,8.126215402703535,22.005796813964846,22.934420267740887,贵阳市,15.0
1644,3.836551414458913,12.360353090429818,22.11358642578125,23.179891204833986,贵阳市,14.0
1645,9.96898876404494,14.901244897842409,22.42826156616211,23.40978240966797,贵阳市,13.0
1646,21.008501118568233,24.78505482276281,22.680073038736978,23.616666666666664,贵阳市,12.0
1647,28.467235188509868,29.040325526187296,23.207608795166013,23.920652008056642,贵阳市,11.0
1648,29.108314606741555,29.858969191710155,23.323369216918948,23.91657600402832,贵阳市,10.0
1649,26.014804845222056,27.700492940050488,23.29239095052084,23.846014404296877,贵阳市,9.0
1650,16.837303370786508,20.3476703453064,23.053260803222656,23.705435180664068,贵阳市,8.0
1651,6.905040504050401,13.739175637563072,22.510325622558597,23.681521606445315,贵阳市,7.0
1652,4.242247191011237,11.760206814816124,22.4659418741862,23.59492746988932,贵阳市,6.0
1653,3.639676113360323,12.460020818208392,22.434058125813806,23.49565226236979,贵阳市,5.0
1654,2.864901256732495,8.528041058398307,22.416576385498047,23.453532791137693,贵阳市,4.0
1655,2.319856244384546,6.719700957789565,22.367753601074217,23.448550923665366,贵阳市,3.0
1656,1.704800358905338,6.666641493638357,22.39130401611328,23.399456787109372,贵阳市,2.0
1657,0.143304970891178,4.088836365557732,22.415760803222657,23.465760803222658,贵阳市,1.0
1658,0.012129380053908,1.404877632222277,22.48478240966797,23.408695475260416,贵阳市,0.0
1659,0.0,1.234759119937295,21.233695602416994,22.094836807250978,安顺市,20.0
1660,0.0,2.899147382346533,21.210054397583008,22.150543594360354,安顺市,19.0
1661,0.0,3.34350417522674,21.20978240966797,22.176087188720704,安顺市,18.0
1662,0.0,4.329199946444968,21.214130401611328,22.178260803222656,安顺市,17.0
1663,0.0,5.376746924027152,21.158695220947266,22.03097839355469,安顺市,16.0
1664,0.011706438541198,5.68162444804577,21.133333333333333,22.036956787109375,安顺市,15.0
1665,0.015287769784173,5.939685608478302,21.153532791137692,22.094565200805665,安顺市,14.0
1666,0.043693693693694,8.00210596652741,21.21059799194336,22.2551628112793,安顺市,13.0
1667,0.78037803780378,9.28178772013238,21.284420776367188,22.342753601074218,安顺市,12.0
1668,5.514324082363474,16.18737990805443,21.34619598388672,22.41467437744141,安顺市,11.0
1669,7.266907123534716,23.46410477415044,21.479891204833987,22.57934799194336,安顺市,10.0
1670,4.410175596578117,17.45741381247838,21.443116251627604,22.580796813964845,安顺市,9.0
1671,0.409335727109516,10.900973492480336,21.42201080322266,22.53043441772461,安顺市,8.0
1672,0.002248201438849,4.86943365398206,21.391847610473633,22.439402008056643,安顺市,7.0
1673,0.000900090009001,1.750402333888602,21.434420267740887,22.486231486002605,安顺市,6.0
1674,0.018009905447996,3.508103681865491,21.544021606445312,22.589673614501958,安顺市,5.0
1675,0.012635379061372,4.284552097320557,21.37608642578125,22.485869598388675,安顺市,4.0
1676,0.0,2.373423855355446,21.459420267740885,22.558695475260414,安顺市,3.0
1677,0.0,0.633190535484477,21.415217590332034,22.432608795166015,安顺市,2.0
1678,0.0,1.258134420294511,21.383333333333333,22.32065226236979,安顺市,1.0
1679,0.0,1.610158721605937,21.402173868815105,22.356522115071613,安顺市,0.0
1680,0.0,0.769383359462657,19.983333333333334,20.80869598388672,毕节市,20.0
1681,0.0,0.450478493539911,20.051086934407557,20.843116251627606,毕节市,19.0
1682,0.0,0.100139607881245,20.069293594360353,20.875271987915042,毕节市,18.0
1683,0.0,0.636442174302771,20.202717590332032,20.964130401611328,毕节市,17.0
1684,0.0,1.016356078527307,20.230797322591144,21.007246398925783,毕节市,16.0
1685,0.0,0.714906763523183,20.099456787109375,20.92934799194336,毕节市,15.0
1686,0.0,1.219200925624117,20.377173868815106,21.055796813964847,毕节市,14.0
1687,0.0,4.633246120653654,20.568116251627604,21.200724283854164,毕节市,13.0
1688,0.439339875111508,11.71683429149871,20.795652008056642,21.566032791137694,毕节市,12.0
1689,1.471033868092693,13.917837101926084,20.990760803222656,21.94076156616211,毕节市,11.0
1690,1.441320838911201,20.425549953541857,21.084058125813804,22.16775410970052,毕节市,10.0
1691,1.433155080213903,20.543116407191494,21.19076080322266,22.251087188720703,毕节市,9.0
1692,1.003119429590017,11.609688337813036,21.1068837483724,22.000724283854165,毕节市,8.0
1693,0.03974988834301,3.629368503888449,20.964854939778647,21.66521708170573,毕节市,7.0
1694,0.0,2.58650838714285,20.957608795166013,21.59375,毕节市,6.0
1695,0.0,0.515596540350663,20.87826080322266,21.488043212890627,毕节市,5.0
1696,0.0,1.424395908912023,20.837318929036456,21.480796813964844,毕节市,4.0
1697,0.0,2.257603056887363,20.887500000000003,21.51195602416992,毕节市,3.0
1698,0.0,0.70885060497166,20.867753092447916,21.40144907633464,毕节市,2.0
1699,0.0,0.0,20.85353240966797,21.313043212890626,毕节市,1.0
1700,0.0,0.0,20.738315200805665,21.153260803222658,毕节市,0.0
1701,0.001796138302649,2.138290505660207,19.336956024169922,20.140216827392578,六盘水市,20.0
1702,0.0,1.198946566330759,19.2590576171875,19.990941874186202,六盘水市,19.0
1703,0.0,1.719867021479505,19.278260803222658,20.057608795166015,六盘水市,18.0
1704,0.0,1.85468759942562,19.26775360107422,20.078985595703127,六盘水市,17.0
1705,0.0,1.928821711196113,19.16195627848307,19.879347737630212,六盘水市,16.0
1706,0.0,1.124544803132402,18.933695983886718,19.37608642578125,六盘水市,15.0
1707,0.0,0.0,18.79619598388672,19.238587188720704,六盘水市,14.0
1708,0.241921005385996,6.282600944920591,18.95615946451823,19.711956787109372,六盘水市,13.0
1709,5.735570469798657,17.301481618379288,19.32445640563965,20.373641586303712,六盘水市,12.0
1710,12.067324955116684,23.00760252168863,19.51358642578125,20.64239196777344,六盘水市,11.0
1711,9.195067264573982,28.665506373060516,19.385144551595054,20.55507253011068,六盘水市,10.0
1712,2.053387169134143,20.09687880465859,19.314673614501956,20.31413040161133,六盘水市,9.0
1713,0.619496855345912,6.962568930575721,19.17663040161133,20.11467437744141,六盘水市,8.0
1714,1.716082659478888,9.766605466604233,19.261231486002604,20.171014404296876,六盘水市,7.0
1715,1.248765154916931,9.529182058392148,19.14483680725098,19.90543441772461,六盘水市,6.0
1716,0.092052088010777,2.733755862459222,18.87934799194336,19.4489128112793,六盘水市,5.0
1717,0.0,0.23352442396448,18.70434773763021,19.183695983886718,六盘水市,4.0
1718,0.0,0.204414066515471,18.768478393554688,19.200543975830083,六盘水市,3.0
1719,0.0,0.250220914681753,19.042391204833987,19.66684799194336,六盘水市,2.0
1720,0.0,0.093527021408081,19.036594136555994,19.680435180664066,六盘水市,1.0
1721,0.0,0.16694933302859,19.252989196777346,20.079619979858403,六盘水市,0.0
1722,0.0,0.220713806152344,26.141304779052735,26.459239196777347,铜仁市,20.0
1723,0.0,0.227540006342622,26.158696492513016,26.512318929036457,铜仁市,19.0
1724,0.0,0.278926737765049,26.065218098958326,26.480073038736982,铜仁市,18.0
1725,0.0,0.460661282142003,26.06684722900391,26.53260955810547,铜仁市,17.0
1726,0.0,0.251840929190318,26.13007202148437,26.621014404296876,铜仁市,16.0
1727,0.0,0.149936617035227,26.128623453776044,26.57246297200521,铜仁市,15.0
1728,0.0,0.441478530565898,26.092935180664064,26.46820678710937,铜仁市,14.0
1729,0.004448398576512,1.083182136217753,26.086594645182295,26.428261311848964,铜仁市,13.0
1730,1.288444444444444,7.345574140548706,26.35724690755208,26.889491780598963,铜仁市,12.0
1731,4.133924611973391,19.01096074957597,26.723913574218752,27.30434722900391,铜仁市,11.0
1732,8.20674356699201,23.62953165957802,26.921014404296876,27.41413065592448,铜仁市,10.0
1733,6.489333333333329,18.99479013681412,26.982970174153646,27.439492797851564,铜仁市,9.0
1734,2.192803198578409,12.459123380560625,26.76956481933594,27.344837188720703,铜仁市,8.0
1735,0.011989342806394,3.968537993180124,26.337500000000002,26.945652770996094,铜仁市,7.0
1736,0.0,1.29737565872517,26.190941365559894,26.721376546223965,铜仁市,6.0
1737,0.0,0.419992744281728,26.160325622558595,26.668476867675782,铜仁市,5.0
1738,0.0,0.764797383166374,26.09021759033203,26.54728240966797,铜仁市,4.0
1739,0.0,1.919875039552388,26.1625,26.617935180664062,铜仁市,3.0
