FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id,distance,predict_2010,residual_2010,predict_2020,residual_2020
10961,0.17317141,2.988035308,26.39158608,26.12334979,宿迁市,11,-19,26.39158608,0.0,26.12334979,0.0
10962,0.199981462,3.219190739,26.39404173,26.12886511,宿迁市,10,-20,26.39404173,0.0,26.12886511,0.0
10963,0.20363333,3.284494631,26.39214975,26.12971056,宿迁市,9,-21,26.39214975,0.0,26.12971056,0.0
10964,0.207618871,3.270421119,26.38703417,26.12041964,宿迁市,8,-22,26.38703417,0.0,26.12041964,0.0
10965,0.204727694,3.12670932,26.38244776,26.1092596,宿迁市,7,-23,26.38244776,0.0,26.1092596,0.0
10966,0.19579123,2.870301018,26.3746781,26.09150583,宿迁市,6,-24,26.3746781,0.0,26.09150583,0.0
10967,0.159938824,2.612753537,26.36693162,26.06843661,宿迁市,5,-25,26.36693162,0.0,26.06843661,0.0
10968,0.069842888,2.350449597,26.35817238,26.04907419,宿迁市,4,-26,26.35817238,0.0,26.04907419,0.0
10969,0.045370285,1.825638949,26.34979881,26.03305144,宿迁市,3,-27,26.34979881,0.0,26.03305144,0.0
10970,0.04129397,1.741322069,26.33932462,26.03311332,宿迁市,2,-28,26.33932462,0.0,26.03311332,0.0
10971,0.041573971,1.795675309,26.33015306,26.03615135,宿迁市,1,-29,26.33015306,0.0,26.03615135,0.0
10972,0.040925102,1.664259597,26.31666678,26.04605464,宿迁市,0,-30,26.31666678,0.0,26.04605464,0.0
5962,0.0,0.0,28.20865033,28.90692927,屯昌县,60,30,28.032324985112076,0.17632534488792473,28.426353926643678,0.4805753433563211
5963,0.0,0.0,28.19654153,28.90820146,屯昌县,59,29,28.032324985112076,0.1642165448879247,28.426353926643678,0.4818475333563228
5964,0.0,0.0,28.20239124,28.89904346,屯昌县,58,28,28.032324985112076,0.17006625488792437,28.426353926643678,0.47268953335632347
5965,0.0,0.0,28.20593287,28.89438413,屯昌县,57,27,28.032324985112076,0.17360788488792522,28.426353926643678,0.46803020335632084
5966,0.0,0.0,28.20496203,28.88700389,屯昌县,56,26,28.032324985112076,0.17263704488792442,28.426353926643678,0.460649963356321
5967,0.0,0.0,28.20511767,28.88777199,屯昌县,55,25,28.032324985112076,0.17279268488792354,28.426353926643678,0.46141806335632296
5968,0.0,0.0,28.194896,28.88728757,屯昌县,54,24,28.032324985112076,0.16257101488792358,28.426353926643678,0.4609336433563236
5969,0.0,0.0,28.1744329,28.87533092,屯昌县,53,23,28.032324985112076,0.14210791488792296,28.426353926643678,0.4489769933563217
5970,0.0,0.0,28.14959221,28.84913953,屯昌县,52,22,28.032324985112076,0.11726722488792518,28.426353926643678,0.42278560335632065
5971,0.0,0.0,28.13643666,28.8327033,屯昌县,51,21,28.032324985112076,0.10411167488792472,28.426353926643678,0.4063493733563206
5972,0.0,0.0,28.12023398,28.79088628,屯昌县,50,20,28.032324985112076,0.08790899488792192,28.426353926643678,0.3645323533563207
5973,0.0,0.0,28.11879501,28.7741848,屯昌县,49,19,28.032324985112076,0.0864700248879231,28.426353926643678,0.34783087335632246
5974,0.0,0.0,28.12391274,28.74204532,屯昌县,48,18,28.032324985112076,0.09158775488792514,28.426353926643678,0.315691393356321
5975,0.0,0.0,28.13317383,28.74452173,屯昌县,47,17,28.032324985112076,0.10084884488792412,28.426353926643678,0.3181678033563209
5976,0.0,0.0,28.1490036,28.75552533,屯昌县,46,16,28.032324985112076,0.11667861488792397,28.426353926643678,0.3291714033563231
5977,0.0,0.0,28.16285427,28.77769364,屯昌县,45,15,28.032324985112076,0.13052928488792404,28.426353926643678,0.35133971335632097
5978,0.0,0.0,28.16245461,28.76272647,屯昌县,44,14,28.032324985112076,0.13012962488792468,28.426353926643678,0.3363725433563225
5979,0.0,0.0,28.17055757,28.76323255,屯昌县,43,13,28.032324985112076,0.13823258488792334,28.426353926643678,0.33687862335632346
5980,0.0,0.0,28.17273148,28.73572799,屯昌县,42,12,28.032324985112076,0.14040649488792312,28.426353926643678,0.3093740633563229
5981,0.0,0.04682012,28.15942027,28.70412165,屯昌县,41,11,28.032324985112076,0.12709528488792188,28.472560949597,0.23156070040300136
5982,0.0,0.056817004,28.15505676,28.66469793,屯昌县,40,10,28.032324985112076,0.12273177488792442,28.48213213381449,0.18256579618551072
5983,0.0,0.132005164,28.14790978,28.64067758,屯昌县,39,9,28.032324985112076,0.11558479488792273,28.550865324770356,0.08981225522964209
5984,0.0,0.177735417,28.12844226,28.58908539,屯昌县,38,8,28.032324985112076,0.09611727488792354,28.589921739296376,-0.00083634929637455
5985,0.0,0.323967075,28.12539534,28.57361672,屯昌县,37,7,28.032324985112076,0.09307035488792437,28.701492739577397,-0.12787601957739625
5986,0.0,0.347633369,28.09534778,28.5460437,屯昌县,36,6,28.032324985112076,0.0630227948879245,28.717714404064875,-0.1716707040648764
5987,0.0,0.384957448,28.09510854,28.54773585,屯昌县,35,5,28.032324985112076,0.06278355488792187,28.74229822643987,-0.1945623764398725
5988,0.0,0.560263887,28.10538728,28.60666384,屯昌县,34,4,28.032324985112076,0.07306229488792226,28.842140938393424,-0.23547709839342446
5989,0.002258285,0.52055689,28.13745461,28.68709272,屯昌县,33,3,28.04999614857416,0.08745846142583957,28.821705195773227,-0.13461247577322766
5990,0.002731236,0.602041991,28.19253288,28.79768464,屯昌县,32,2,28.053645571975714,0.1388873080242874,28.8623271405223,-0.06464250052230014
5991,0.079518579,1.409885523,28.25274101,28.91304374,屯昌县,31,1,28.436117245409037,-0.18337623540903536,29.03868980636066,-0.12564606636066245
5992,0.300646382,2.358375344,28.2889492,28.95851479,屯昌县,30,0,28.2889492,0.0,28.95851479,0.0
5993,0.410695524,3.228095092,28.32405462,29.01507568,屯昌县,29,-1,28.32405462,0.0,29.01507568,0.0
5994,0.347565779,3.388482726,28.35785945,29.02734117,屯昌县,28,-2,28.35785945,0.0,29.02734117,0.0
5995,0.220751248,3.119875331,28.3733242,29.02789879,屯昌县,27,-3,28.3733242,0.0,29.02789879,0.0
5996,0.089767173,2.423389545,28.39332997,29.03181804,屯昌县,26,-4,28.39332997,0.0,29.03181804,0.0
5997,0.025077546,1.496172161,28.37434778,29.01821716,屯昌县,25,-5,28.37434778,0.0,29.01821716,0.0
5998,0.030846033,1.252235672,28.35113207,28.96372248,屯昌县,24,-6,28.35113207,0.0,28.96372248,0.0
5999,0.016706068,0.735235346,28.3088846,28.89437601,屯昌县,23,-7,28.3088846,0.0,28.89437601,0.0
6000,0.016706945,0.36596077,28.27391281,28.80914841,屯昌县,22,-8,28.27391281,0.0,28.80914841,0.0
6001,0.016706945,0.160802327,28.23303369,28.70997142,屯昌县,21,-9,28.23303369,0.0,28.70997142,0.0
6002,0.014090431,0.022822509,28.19064225,28.59120988,屯昌县,20,-10,28.19064225,0.0,28.59120988,0.0
6003,0.027069645,0.0,28.14691976,28.52730993,屯昌县,19,-11,28.14691976,0.0,28.52730993,0.0
6004,0.027747123,0.0,28.12892204,28.49078475,屯昌县,18,-12,28.12892204,0.0,28.49078475,0.0
6005,0.027738377,0.0,28.10668863,28.50760885,屯昌县,17,-13,28.10668863,0.0,28.50760885,0.0
6006,0.011351096,0.0,28.09927495,28.53546219,屯昌县,16,-14,28.09927495,0.0,28.53546219,0.0
6007,0.01135587,0.0,28.08853732,28.52406158,屯昌县,15,-15,28.08853732,0.0,28.52406158,0.0
6008,0.005995898,0.0,28.0506521,28.47726123,屯昌县,14,-16,28.0506521,0.0,28.47726123,0.0
6009,0.0,0.0,28.04162153,28.43795319,屯昌县,13,-17,28.04162153,0.0,28.43795319,0.0
6010,0.0,0.0,28.00883763,28.37925349,屯昌县,12,-18,28.00883763,0.0,28.37925349,0.0
6011,0.0,0.0,27.93523572,28.29655787,屯昌县,11,-19,27.93523572,0.0,28.29655787,0.0
6012,0.0,0.0,27.87221202,28.21280703,屯昌县,10,-20,27.87221202,0.0,28.21280703,0.0
6013,0.0,0.0,27.82707944,28.14702241,屯昌县,9,-21,27.82707944,0.0,28.14702241,0.0
6014,0.0,0.0,27.84855067,28.14999949,屯昌县,8,-22,27.84855067,0.0,28.14999949,0.0
6015,0.0,0.0,27.88364802,28.17088835,屯昌县,7,-23,27.88364802,0.0,28.17088835,0.0
6016,0.0,0.0,27.95652149,28.26116204,屯昌县,6,-24,27.95652149,0.0,28.26116204,0.0
6017,0.0,0.0,28.02110481,28.34968287,屯昌县,5,-25,28.02110481,0.0,28.34968287,0.0
6018,0.0,0.0,28.14476277,28.52737149,屯昌县,4,-26,28.14476277,0.0,28.52737149,0.0
6019,0.0,0.0,28.17921753,28.65465222,屯昌县,3,-27,28.17921753,0.0,28.65465222,0.0
6020,0.0,0.0,28.20425746,28.74402161,屯昌县,2,-28,28.20425746,0.0,28.74402161,0.0
6021,0.0,0.0,28.24092659,28.82967848,屯昌县,1,-29,28.24092659,0.0,28.82967848,0.0
6022,0.0,0.0,28.29601479,28.93274434,屯昌县,0,-30,28.29601479,0.0,28.93274434,0.0
18672,0.0,0.0,9.873745962,9.279849566,山南市,60,30,14.267698286666837,-4.393952324666838,11.513035959158415,-2.233186393158416
18673,0.0,0.0,9.865719135,9.301212428,山南市,59,29,14.267698286666837,-4.401979151666836,11.513035959158415,-2.211823531158416
18674,0.0,0.0,9.783528431,9.311789351,山南市,58,28,14.267698286666837,-4.484169855666837,11.513035959158415,-2.2012466081584154
18675,0.0,0.0,9.687834402,9.336956582,山南市,57,27,14.267698286666837,-4.579863884666837,11.513035959158415,-2.176079377158416
18676,0.0,0.0,9.603804251,9.333988336,山南市,56,26,14.267698286666837,-4.6638940356668375,11.513035959158415,-2.1790476231584144
18677,0.0,0.0,9.59045026,9.296933283,山南市,55,25,14.267698286666837,-4.677248026666836,11.513035959158415,-2.2161026761584157
18678,0.0,0.0,9.555936461,9.283612149,山南市,54,24,14.267698286666837,-4.711761825666837,11.513035959158415,-2.2294238101584156
18679,0.0,0.024678411,9.511714992,9.256562099,山南市,53,23,14.267698286666837,-4.755983294666837,12.476670015479309,-3.220107916479309
18680,0.0,0.024734883,9.486622091,9.241597102,山南市,52,22,14.267698286666837,-4.781076195666838,12.478648325258408,-3.2370512232584083
18681,0.0,0.024791615,9.476755846,9.220443256,山南市,51,21,14.267698286666837,-4.7909424406668375,12.480634730830417,-3.2601914748304175
18682,0.0,0.024791615,9.528678953,9.220735873,山南市,50,20,14.267698286666837,-4.739019333666837,12.480634730830417,-3.259898857830416
18683,0.0,0.024734883,9.62077757,9.304473261,山南市,49,19,14.267698286666837,-4.646920716666838,12.478648325258408,-3.1741750642584083
18684,0.0,0.0,9.795359567,9.409991602,山南市,48,18,14.267698286666837,-4.472338719666837,11.513035959158415,-2.1030443571584154
18685,0.0,0.0,10.09849498,9.658528401,山南市,47,17,14.267698286666837,-4.169203306666837,11.513035959158415,-1.8545075581584154
18686,0.0,0.019006365,10.54456523,10.02784274,山南市,46,16,14.267698286666837,-3.7231330566668372,12.272810599490315,-2.2449678594903144
18687,0.0,0.038097794,11.05652177,10.5361412,山南市,45,15,14.267698286666837,-3.2111765166668373,12.918958086726256,-2.382816886726257
18688,0.0,0.053606083,11.66082781,11.17671391,山南市,44,14,14.267698286666837,-2.6068704766668365,13.362969425142152,-2.186255515142152
18689,0.0,0.078356438,12.14138489,11.59013678,山南市,43,13,14.267698286666837,-2.1263133966668377,13.932668128331828,-2.3425313483318284
18690,0.0,0.114418169,12.335786,11.76212364,山南市,42,12,14.267698286666837,-1.9319122866668366,14.488814391779691,-2.7266907517796906
18691,0.0,0.133504314,12.73540969,12.10054342,山南市,41,11,14.267698286666837,-1.532288596666838,14.667683952364605,-2.567140532364606
18692,0.0,0.152328194,13.25121237,12.58336117,山南市,40,10,14.267698286666837,-1.0164859166668379,14.775841868262674,-2.192480698262674
18693,0.0,0.184559648,13.68043474,12.91454852,山南市,39,9,14.267698286666837,-0.5872635466668363,14.82559304382691,-1.9110445238269094
18694,0.0,0.155478524,14.13415554,13.32081947,山南市,38,8,14.267698286666837,-0.13354274666683708,14.787862355165766,-1.4670428851657658
18695,0.0,0.072878381,14.88453175,14.04498341,山南市,37,7,14.267698286666837,0.6168334633331636,13.820596084569257,0.2243873254307438
18696,0.0,0.054139033,15.71923083,14.89460716,山南市,36,6,14.267698286666837,1.4515325433331636,13.376996813435547,1.517610346564453
18697,0.0,0.054325719,16.24499228,15.42969728,山南市,35,5,14.267698286666837,1.9772939933331646,13.38189150513563,2.0478057748643685
18698,0.0,0.007301505,16.68336123,15.86279273,山南市,34,4,14.267698286666837,2.415662943333162,11.819163083420065,4.0436296465799355
18699,0.0,0.052010939,16.67705321,15.913889,山南市,33,3,14.267698286666837,2.4093549233331633,13.32050488072605,2.5933841192739493
18700,0.0,0.148051787,16.57796836,15.86467397,山南市,32,2,14.267698286666837,2.3102700733331627,14.756822859269406,1.1078511107305946
18701,0.0,0.162506845,15.59682283,14.91132947,山南市,31,1,14.267698286666837,1.3291245433331635,14.808790581603416,0.10253888839658387
18702,0.0,0.11441223,14.42295154,13.80656363,山南市,30,0,14.42295154,0.0,13.80656363,0.0
18703,0.0,0.026993825,13.31864551,12.77123756,山南市,29,-1,13.31864551,0.0,12.77123756,0.0
18704,0.0,0.0,12.56325258,12.00066898,山南市,28,-2,12.56325258,0.0,12.00066898,0.0
18705,0.0,0.0,12.4753344,11.85284283,山南市,27,-3,12.4753344,0.0,11.85284283,0.0
18706,0.0,0.0,13.07328588,12.52270076,山南市,26,-4,13.07328588,0.0,12.52270076,0.0
18707,0.0,0.0,13.51677017,12.97290374,山南市,25,-5,13.51677017,0.0,12.97290374,0.0
18708,0.0,0.042802383,14.21897994,13.66341975,山南市,24,-6,14.21897994,0.0,13.66341975,0.0
18709,0.0,0.113048083,15.05257653,14.52403384,山南市,23,-7,15.05257653,0.0,14.52403384,0.0
18710,0.0,0.213480551,15.42416402,14.92261708,山南市,22,-8,15.42416402,0.0,14.92261708,0.0
18711,0.0,0.186927141,15.85882116,15.37738301,山南市,21,-9,15.85882116,0.0,15.37738301,0.0
18712,0.0,0.198177431,15.94561046,15.43750006,山南市,20,-10,15.94561046,0.0,15.43750006,0.0
18713,0.0,0.185016852,15.78294314,15.25384621,山南市,19,-11,15.78294314,0.0,15.25384621,0.0
18714,0.0,0.124930054,15.53637126,15.01316892,山南市,18,-12,15.53637126,0.0,15.01316892,0.0
18715,0.0,0.147569694,15.282316,14.76082775,山南市,17,-13,15.282316,0.0,14.76082775,0.0
18716,0.0,0.163961788,15.16438114,14.60154677,山南市,16,-14,15.16438114,0.0,14.60154677,0.0
18717,0.0,0.203530562,15.20636632,14.60753098,山南市,15,-15,15.20636632,0.0,14.60753098,0.0
18718,0.0,0.168536852,15.2403009,14.62127914,山南市,14,-16,15.2403009,0.0,14.62127914,0.0
18719,0.0,0.170429753,15.23558776,14.61630436,山南市,13,-17,15.23558776,0.0,14.61630436,0.0
18720,0.0,0.190167831,15.25539298,14.66024252,山南市,12,-18,15.25539298,0.0,14.66024252,0.0
18721,0.0,0.214191268,15.11212375,14.53545157,山南市,11,-19,15.11212375,0.0,14.53545157,0.0
18722,0.0,0.206745072,14.69067729,14.16780941,山南市,10,-20,14.69067729,0.0,14.16780941,0.0
18723,0.0,0.333619193,14.23411375,13.86709865,山南市,9,-21,14.23411375,0.0,13.86709865,0.0
18724,0.004682927,0.479796107,13.93812696,13.68658019,山南市,8,-22,13.93812696,0.0,13.68658019,0.0
18725,0.004683155,0.464207368,13.68963192,13.56622071,山南市,7,-23,13.68963192,0.0,13.56622071,0.0
18726,0.0,0.243392832,13.29042625,13.20104511,山南市,6,-24,13.29042625,0.0,13.20104511,0.0
18727,0.0,0.025253666,13.08575298,12.9715838,山南市,5,-25,13.08575298,0.0,12.9715838,0.0
18728,0.0,0.031955723,12.66843631,12.51170563,山南市,4,-26,12.66843631,0.0,12.51170563,0.0
18729,0.0,0.029007914,12.03615129,11.84243156,山南市,3,-27,12.03615129,0.0,11.84243156,0.0
18730,0.0,0.0,11.53612043,11.28620406,山南市,2,-28,11.53612043,0.0,11.28620406,0.0
18731,0.0,0.0,11.03281775,10.76149665,山南市,1,-29,11.03281775,0.0,10.76149665,0.0
18732,0.0,0.0,10.76885455,10.54928926,山南市,0,-30,10.76885455,0.0,10.54928926,0.0
10366,0.003882364,0.068854826,27.73386313,27.41040978,岳阳市,60,30,27.646997868514834,0.08686526148516549,27.771714201330646,-0.36130442133064733
10367,0.014120045,0.0,27.74186975,27.41660876,岳阳市,59,29,27.652878209037965,0.08899154096203432,27.77758282093716,-0.3609740609371599
10368,0.014074937,0.0,27.74331113,27.41247827,岳阳市,58,28,27.652852549102402,0.09045858089759662,27.77758282093716,-0.36510455093715777
10369,0.011699597,0.0,27.74000843,27.40604346,岳阳市,57,27,27.651498214633943,0.08851021536605685,27.77758282093716,-0.37153936093715956
10370,0.010774607,0.0,27.73933951,27.41708691,岳阳市,56,26,27.65096916545088,0.0883703445491193,27.77758282093716,-0.3604959109371606
10371,0.006262744,0.0,27.73947994,27.42282602,岳阳市,55,25,27.648375284108653,0.0911046558913462,27.77758282093716,-0.3547568009371602
10372,0.003642191,0.0,27.7383363,27.42682605,岳阳市,54,24,27.64685854815958,0.09147775184041862,27.77758282093716,-0.35075677093715996
10373,0.000436999,0.0,27.7326893,27.43498388,岳阳市,53,23,27.64499323320931,0.08769606679069142,27.77758282093716,-0.34259894093715815
10374,0.001019913,0.0,27.70844504,27.42895667,岳阳市,52,22,27.645333306096912,0.06311173390308866,27.77758282093716,-0.3486261509371573
10375,0.00126281,0.0,27.67213062,27.4038281,岳阳市,51,21,27.645474902725297,0.026655717274703505,27.77758282093716,-0.37375472093716056
10376,0.001748506,0.025905189,27.62654712,27.36762762,岳阳市,50,20,27.645757845159252,-0.01921072515925104,27.775327718513026,-0.40770009851302547
10377,0.006314358,0.254151774,27.619691,27.38208897,岳阳市,49,19,27.648405082318124,-0.028714082318124667,27.757871382150913,-0.3757824121509117
10378,0.006410256,0.524400441,27.62206138,27.4023479,岳阳市,48,18,27.648460439218404,-0.026399059218402243,27.742506678013463,-0.34015877801346406
10379,0.008601419,1.085826584,27.63428098,27.44981893,岳阳市,47,17,27.64972255595285,-0.015441575952849007,27.726869612656067,-0.2770506826560677
10380,0.053595724,1.794196963,27.69912215,27.54717407,岳阳市,46,16,27.674502465623164,0.02461968437683737,27.732625257714528,-0.18545118771452707
10381,0.078869409,2.549302462,27.74673914,27.63860889,岳阳市,45,15,27.68749408190513,0.05924505809487002,27.760571674749535,-0.12196278474953459
10382,0.10897249,3.265831127,27.77979058,27.70962163,岳阳市,44,14,27.70212825538742,0.07766232461257871,27.798143701071375,-0.08852207107137389
10383,0.19408934,4.653653668,27.8010869,27.75714898,岳阳市,43,13,27.738817621557285,0.06226927844271657,27.866077216802157,-0.10892823680215713
10384,0.261812172,5.539102634,27.8127925,27.78022614,岳阳市,42,12,27.76340743850354,0.04938506149646216,27.880536466482674,-0.10031032648267413
10385,0.189353427,5.313036814,27.80689791,27.7869569,岳阳市,41,11,27.736950521953375,0.06994738804662504,27.88027931660356,-0.09332241660355933
10386,0.183188293,5.426466925,27.84682277,27.82182312,岳阳市,40,10,27.73449010410433,0.11233266589566782,27.88074462848737,-0.05892150848736932
10387,0.189721398,4.682944403,27.84665222,27.81717444,岳阳市,39,9,27.737096304020216,0.10955591597978298,27.867066241886608,-0.049891801886609244
10388,0.164681865,3.971142616,27.8283383,27.78621935,岳阳市,38,8,27.72689914188213,0.10143915811786997,27.836371720588186,-0.05015237058818656
10389,0.113402062,2.485029015,27.8211954,27.77396282,岳阳市,37,7,27.704206231100276,0.11698916889972466,27.757580296747722,0.016382523252278958
10390,0.044298566,1.182808345,27.80622887,27.74840178,岳阳市,36,6,27.66955762696355,0.13667124303645295,27.726143355789283,0.022258424210715333
10391,0.009192607,0.344337092,27.80656327,27.71864577,岳阳市,35,5,27.65006218783342,0.15650108216658154,27.75212659599637,-0.03348082599637081
10392,0.006755115,0.100607248,27.81408832,27.681056,岳阳市,34,4,27.648659425517565,0.16542889448243514,27.769142268674834,-0.08808626867483227
10393,0.388421309,0.506232114,27.84452148,27.87413086,岳阳市,33,3,27.799699318733158,0.04482216126684335,27.74336864408297,0.13076221591703074
10394,1.113727016,1.561756868,27.86005402,28.02717407,岳阳市,32,2,27.868634054328133,-0.008580034328133479,27.72808943066521,0.2990846393347901
10395,1.331339655,2.692823437,27.87020908,27.93478263,岳阳市,31,1,27.88337489872238,-0.013165818722381317,27.767549043138853,0.16723358686114764
10396,1.30000973,3.540671385,27.87769531,27.90315216,岳阳市,30,0,27.87769531,0.0,27.90315216,0.0
10397,1.12486618,4.348404952,27.87453989,27.88871249,岳阳市,29,-1,27.87453989,0.0,27.88871249,0.0
10398,0.802813474,4.230629727,27.85267557,27.85357165,岳阳市,28,-2,27.85267557,0.0,27.85357165,0.0
10399,0.599172347,4.723335696,27.84717395,27.85013599,岳阳市,27,-3,27.84717395,0.0,27.85013599,0.0
10400,0.575676465,5.806518995,27.83415551,27.85503444,岳阳市,26,-4,27.83415551,0.0,27.85503444,0.0
10401,0.568633178,6.430657259,27.82190009,27.86997942,岳阳市,25,-5,27.82190009,0.0,27.86997942,0.0
10402,0.447987149,6.011684771,27.81121729,27.87380952,岳阳市,24,-6,27.81121729,0.0,27.87380952,0.0
10403,0.386176685,5.169281823,27.7935615,27.8614624,岳阳市,23,-7,27.7935615,0.0,27.8614624,0.0
10404,0.30886865,4.570308817,27.78039099,27.85453677,岳阳市,22,-8,27.78039099,0.0,27.85453677,0.0
10405,0.189657691,3.683414366,27.7454429,27.82569556,岳阳市,21,-9,27.7454429,0.0,27.82569556,0.0
10406,0.195417396,3.40863351,27.73062875,27.81020944,岳阳市,20,-10,27.73062875,0.0,27.81020944,0.0
10407,0.15582075,2.905947326,27.72314815,27.79528967,岳阳市,19,-11,27.72314815,0.0,27.79528967,0.0
10408,0.136976959,2.553039012,27.69104358,27.75660852,岳阳市,18,-12,27.69104358,0.0,27.75660852,0.0
10409,0.122140006,2.167175244,27.67826116,27.73160518,岳阳市,17,-13,27.67826116,0.0,27.73160518,0.0
10410,0.080555556,1.851671406,27.6625419,27.7034695,岳阳市,16,-14,27.6625419,0.0,27.7034695,0.0
10411,0.048857713,1.322853239,27.65394524,27.69609465,岳阳市,15,-15,27.65394524,0.0,27.69609465,0.0
10412,0.043012324,1.023146694,27.65785025,27.69899326,岳阳市,14,-16,27.65785025,0.0,27.69899326,0.0
10413,0.04206063,0.959160096,27.67562092,27.71273259,岳阳市,13,-17,27.67562092,0.0,27.71273259,0.0
10414,0.040690025,0.946028583,27.67528178,27.71662632,岳阳市,12,-18,27.67528178,0.0,27.71662632,0.0
10415,0.039914226,0.790291328,27.71634627,27.74443981,岳阳市,11,-19,27.71634627,0.0,27.74443981,0.0
10416,0.024904961,0.702323155,27.71898017,27.74243328,岳阳市,10,-20,27.71898017,0.0,27.74243328,0.0
10417,0.033266767,0.663708417,27.74339482,27.75238307,岳阳市,9,-21,27.74339482,0.0,27.75238307,0.0
10418,0.068857895,0.917062562,27.74565226,27.7543882,岳阳市,8,-22,27.74565226,0.0,27.7543882,0.0
10419,0.141589469,1.286647207,27.75267569,27.76245845,岳阳市,7,-23,27.75267569,0.0,27.76245845,0.0
10420,0.199064373,1.958699942,27.757316,27.77006707,岳阳市,6,-24,27.757316,0.0,27.77006707,0.0
10421,0.171648705,2.624701494,27.7535533,27.79025926,岳阳市,5,-25,27.7535533,0.0,27.79025926,0.0
10422,0.128524046,2.918067447,27.7069563,27.77569556,岳阳市,4,-26,27.7069563,0.0,27.77569556,0.0
10423,0.097005462,2.697764574,27.67621213,27.76346142,岳阳市,3,-27,27.67621213,0.0,27.76346142,0.0
10424,0.041841412,2.346439097,27.65849417,27.74694022,岳阳市,2,-28,27.65849417,0.0,27.74694022,0.0
10425,0.019559067,1.787203368,27.63530556,27.72411409,岳阳市,1,-29,27.63530556,0.0,27.72411409,0.0
10426,0.000292683,1.540125363,27.61580235,27.70802659,岳阳市,0,-30,27.61580235,0.0,27.70802659,0.0
4009,0.0,0.0,27.75392996,28.35489138,崇左市,60,30,27.857425697788536,-0.10349573778853483,28.6860903905975,-0.3311990105974978
4010,0.0,0.0,27.79591321,28.39304333,崇左市,59,29,27.857425697788536,-0.06151248778853713,28.6860903905975,-0.2930470605974982
4011,0.0,0.0,27.8467392,28.42830594,崇左市,58,28,27.857425697788536,-0.010686497788537253,28.6860903905975,-0.257784450597498
4012,0.0,0.0,27.89637693,28.49922969,崇左市,57,27,27.857425697788536,0.03895123221146335,28.6860903905975,-0.18686070059749937
4013,0.0,0.0,27.98183873,28.60348714,崇左市,56,26,27.857425697788536,0.12441303221146427,28.6860903905975,-0.08260325059750073
4014,0.021432251,0.0,28.07562702,28.73281755,崇左市,55,25,27.94738080223058,0.12824621776941925,28.6860903905975,0.04672715940250072
4015,0.146733254,0.0,28.09067735,28.77449822,崇左市,54,24,28.136851808383142,-0.046174458383141825,28.6860903905975,0.08840782940250236
4016,0.151176561,0.0,28.06871982,28.75603852,崇左市,53,23,28.13949707906523,-0.07077725906523114,28.6860903905975,0.06994812940250128
4017,0.139773313,0.0,28.05907182,28.75330259,崇左市,52,22,28.132845346955325,-0.0737735269553248,28.6860903905975,0.06721219940250123
4018,0.004017098,0.0,28.03974477,28.75274101,崇左市,51,21,27.87630820880899,0.16343656119100913,28.6860903905975,0.06665061940250183
4019,0.000926784,0.0,28.0139492,28.68899473,崇左市,50,20,27.861869222303056,0.1520799776969426,28.6860903905975,0.0029043394025016767
4020,0.000927118,0.0,27.99866216,28.63227433,崇左市,49,19,27.861870814194244,0.13679134580575436,28.6860903905975,-0.053816060597497994
4021,0.000926975,0.0,27.95839099,28.57526086,崇左市,48,18,27.861870132636874,0.09652085736312799,28.6860903905975,-0.11082953059749912
4022,0.000927548,0.0,27.86344593,28.50273743,崇左市,47,17,27.861872863624953,0.001573066375048171,28.6860903905975,-0.1833529605974995
4023,0.0,0.0,27.79280935,28.4403845,崇左市,46,16,27.857425697788536,-0.06461634778853664,28.6860903905975,-0.24570589059749892
4024,0.0,0.0,27.64229657,28.35330811,崇左市,45,15,27.857425697788536,-0.21512912778853632,28.6860903905975,-0.3327822805974989
4025,0.0,0.0,27.53885829,28.32545268,崇左市,44,14,27.857425697788536,-0.3185674077885352,28.6860903905975,-0.36063771059749783
4026,0.0,0.0,27.55058523,28.37215717,崇左市,43,13,27.857425697788536,-0.30684046778853613,28.6860903905975,-0.31393322059749806
4027,0.0,0.0,27.6060688,28.45652161,崇左市,42,12,27.857425697788536,-0.2513568977885363,28.6860903905975,-0.22956878059749997
4028,0.0,0.0,27.71690798,28.59412243,崇左市,41,11,27.857425697788536,-0.14051771778853706,28.6860903905975,-0.09196796059750056
4029,0.0,0.113948386,27.8591938,28.75190226,崇左市,40,10,27.857425697788536,0.0017681022114643952,28.70667262430076,0.04522963569923988
4030,0.015256159,0.419843102,28.01342137,28.93837439,崇左市,39,9,27.924103267189466,0.08931810281053387,28.777470771646968,0.16090361835303213
4031,0.016502501,0.625922877,28.11447827,29.05317383,崇左市,38,8,27.92896561887986,0.18551265112013837,28.834185656790922,0.21898817320907682
4032,0.07217611,1.207667257,28.1539402,29.10330594,崇左市,37,7,28.073053102182115,0.08088709781788594,29.004980806963154,0.09832513303684465
4033,0.25243519,1.844957647,28.17373199,29.12409401,崇左市,36,6,28.30786102631244,-0.13412903631244077,29.14730518072593,-0.023211170725929264
4034,0.490438637,2.743426872,28.20664743,29.12587785,崇左市,35,5,31.581048484792856,-3.3744010547928553,29.10241302104056,0.0234648289594368
