city_name,year,R,R的平方,p值,RMSE,样本数量
汕头市,2020,0.9306,0.8661,9.521900e-14,0.1376,30.0
江门市,2010,0.8314,0.6913,1.266400e-08,0.0538,30.0
江门市,2020,0.8955,0.802,5.403500e-11,0.0696,29.0
池州市,2010,0.8929,0.7973,1.455500e-11,0.194,31.0
池州市,2020,0.9568,0.9154,4.268100e-17,0.0745,31.0
沈阳市,2010,0.9933,0.9867,7.548800e-27,0.0444,29.0
沈阳市,2020,0.9653,0.9319,7.180800e-18,0.083,30.0
沧州市,2010,0.8802,0.7748,1.450400e-10,0.0257,30.0
沧州市,2020,0.9514,0.9052,7.399400e-16,0.0256,30.0
河池市,2010,0.4379,0.1918,1.749800e-02,0.1176,29.0
河池市,2020,0.5899,0.3479,6.023800e-04,0.0782,30.0
河源市,2010,0.7131,0.5085,2.056500e-05,0.0411,28.0
河源市,2020,0.8056,0.649,2.315400e-07,0.077,28.0
泉州市,2010,0.6213,0.386,3.216600e-04,0.1701,29.0
泉州市,2020,0.9137,0.8348,1.829000e-12,0.118,30.0
泰安市,2010,0.4371,0.1911,1.571800e-02,0.0471,30.0
泰安市,2020,0.8674,0.7524,2.319300e-09,0.0272,28.0
泰州市,2010,0.9353,0.8748,3.059800e-13,0.0374,28.0
泰州市,2020,0.7968,0.6349,3.901200e-07,0.0264,28.0
泸州市,2010,0.5611,0.3148,1.542800e-03,0.1625,29.0
泸州市,2020,0.9028,0.815,2.144400e-11,0.1043,29.0
洛阳市,2010,0.8637,0.7459,8.005200e-10,0.1677,30.0
洛阳市,2020,0.8758,0.767,1.115000e-10,0.1867,31.0
济南市,2010,0.9909,0.9819,3.549700e-24,0.0683,28.0
济南市,2020,0.9918,0.9836,1.490000e-26,0.0768,30.0
济宁市,2010,0.9725,0.9457,1.287500e-18,0.0358,29.0
济宁市,2020,0.9697,0.9403,2.675500e-19,0.0462,31.0
济源市,2010,0.5446,0.2966,1.537900e-03,0.1219,31.0
济源市,2020,0.6318,0.3992,1.378100e-04,0.1323,31.0
海东市,2010,0.8327,0.6933,2.114100e-08,0.2645,29.0
海东市,2020,0.7521,0.5657,2.543800e-06,0.341,29.0
海北藏族自治州,2010,,0.0,nan,0.9239,30.0
海北藏族自治州,2020,0.3724,0.1386,4.273300e-02,0.775,30.0
海南藏族自治州,2010,0.468,0.219,7.936000e-03,1.0183,31.0
海南藏族自治州,2020,0.5026,0.2526,3.958600e-03,0.8326,31.0
海口市,2010,0.736,0.5417,2.377400e-06,0.0676,31.0
海口市,2020,0.9903,0.9807,1.551700e-25,0.0201,30.0
海西蒙古族藏族自治州,2010,0.382,0.1459,3.724500e-02,2.2112,30.0
海西蒙古族藏族自治州,2020,0.6085,0.3703,2.812600e-04,1.8067,31.0
淄博市,2010,0.967,0.9351,3.637000e-18,0.1122,30.0
淄博市,2020,0.9914,0.9828,3.765800e-27,0.0752,31.0
淮北市,2010,0.9819,0.9642,4.721600e-21,0.0454,29.0
淮北市,2020,0.9396,0.8828,1.459100e-14,0.0374,30.0
淮南市,2010,0.5869,0.3445,6.509600e-04,0.0311,30.0
淮南市,2020,0.2867,0.0822,1.179100e-01,0.0392,31.0
淮安市,2010,0.9694,0.9398,1.271400e-18,0.0388,30.0
淮安市,2020,0.9937,0.9874,3.648700e-28,0.0112,30.0
深圳市,2010,0.8196,0.6718,9.544300e-08,0.2545,28.0
深圳市,2020,0.8699,0.7568,1.836000e-09,0.2314,28.0
清远市,2010,0.9117,0.8311,2.497200e-12,0.0295,30.0
清远市,2020,0.3559,0.1266,5.361200e-02,0.0519,30.0
温州市,2010,0.9336,0.8716,5.251100e-14,0.0649,30.0
温州市,2020,0.9507,0.9038,2.984900e-15,0.0816,29.0
渭南市,2010,0.8844,0.7822,9.065900e-11,0.0427,30.0
渭南市,2020,0.9526,0.9075,1.751400e-15,0.0248,29.0
湖州市,2010,0.6008,0.361,3.518400e-04,0.1202,31.0
湖州市,2020,0.9442,0.8916,4.881800e-15,0.0472,30.0
湘潭市,2010,0.9173,0.8415,3.992800e-13,0.0548,31.0
湘潭市,2020,0.9649,0.931,2.200900e-18,0.0305,31.0
湘西土家族苗族自治州,2010,0.7798,0.6081,6.141900e-07,0.137,29.0
湘西土家族苗族自治州,2020,0.6456,0.4168,1.556900e-04,0.1232,29.0
湛江市,2010,0.8455,0.7149,1.036700e-07,0.1288,25.0
湛江市,2020,0.7869,0.6192,1.861100e-06,0.1493,26.0
滁州市,2010,0.8249,0.6804,2.067300e-08,0.0399,30.0
滁州市,2020,0.9791,0.9585,1.353200e-21,0.0302,31.0
滨州市,2010,0.9738,0.9482,3.405600e-20,0.0493,31.0
滨州市,2020,0.9886,0.9774,9.205200e-24,0.0354,29.0
漯河市,2010,0.9809,0.9621,1.011100e-20,0.0134,29.0
漯河市,2020,0.9321,0.8688,2.550400e-14,0.0232,31.0
漳州市,2010,0.6174,0.3811,2.158700e-04,0.7851,31.0
漳州市,2020,0.977,0.9544,1.206100e-19,0.2537,29.0
潍坊市,2010,0.9899,0.9798,2.793700e-25,0.0371,30.0
潍坊市,2020,0.9744,0.9495,2.364600e-20,0.0553,31.0
潜江市,2010,0.3996,0.1597,2.592000e-02,0.0482,31.0
潜江市,2020,0.2374,0.0564,1.985000e-01,0.0282,31.0
潮州市,2010,0.977,0.9545,1.181200e-19,0.0581,29.0
潮州市,2020,0.9688,0.9386,6.901100e-18,0.0723,29.0
澄迈县,2010,0.944,0.8911,1.610400e-14,0.026,29.0
澄迈县,2020,0.968,0.9371,2.342900e-18,0.0194,30.0
澳门特别行政区,2010,0.7555,0.5708,2.879800e-04,0.1782,18.0
澳门特别行政区,2020,0.3992,0.1594,1.124000e-01,0.1006,17.0
濮阳市,2010,0.9464,0.8956,9.022400e-15,0.0287,29.0
濮阳市,2020,0.9746,0.9499,9.539500e-20,0.0248,30.0
烟台市,2010,0.9403,0.8842,1.232200e-14,0.0415,30.0
烟台市,2020,0.9881,0.9762,1.201000e-22,0.0383,28.0
焦作市,2010,0.9309,0.8666,3.249500e-14,0.0309,31.0
焦作市,2020,0.9718,0.9444,3.320100e-17,0.0199,27.0
牡丹江市,2010,0.7188,0.5167,5.244700e-06,0.3165,31.0
牡丹江市,2020,0.9903,0.9806,1.148600e-24,0.061,29.0
玉林市,2010,0.9638,0.929,3.357600e-18,0.0643,31.0
玉林市,2020,0.9895,0.9791,3.257500e-24,0.0394,29.0
玉树藏族自治州,2010,0.3739,0.1398,4.573500e-02,0.7316,29.0
玉树藏族自治州,2020,0.2713,0.0736,1.546400e-01,0.9751,29.0
玉溪市,2010,0.8069,0.6511,7.201100e-08,0.0757,30.0
玉溪市,2020,0.9082,0.8247,4.214200e-12,0.0539,30.0
珠海市,2010,0.9704,0.9417,8.224200e-14,0.1165,22.0
珠海市,2020,0.9669,0.9349,6.178100e-14,0.127,23.0
琼中黎族苗族自治县,2010,0.3465,0.1201,7.084400e-02,0.2976,28.0
琼中黎族苗族自治县,2020,0.9133,0.8341,1.213100e-11,0.1341,28.0
琼海市,2010,0.7038,0.4953,1.431600e-05,0.0781,30.0
琼海市,2020,0.9518,0.906,7.279500e-15,0.0144,28.0
甘南藏族自治州,2010,0.121,0.0146,5.397800e-01,0.401,28.0
甘南藏族自治州,2020,0.1838,0.0338,3.221700e-01,0.3361,31.0
甘孜藏族自治州,2010,,0.0,nan,2.0798,31.0
甘孜藏族自治州,2020,0.5019,0.2519,4.019500e-03,1.8156,31.0
白城市,2010,0.7781,0.6055,4.161000e-07,0.2244,30.0
白城市,2020,0.8834,0.7803,4.814100e-10,0.1255,28.0
白山市,2010,0.871,0.7586,3.868900e-10,0.1331,30.0
白山市,2020,0.9387,0.8811,6.049700e-15,0.1396,31.0
白沙黎族自治县,2010,0.1614,0.026,4.030300e-01,1.1324,29.0
白沙黎族自治县,2020,0.47,0.2209,1.009800e-02,1.0477,29.0
白银市,2010,0.6683,0.4466,1.017300e-04,0.2959,28.0
白银市,2020,0.7207,0.5194,4.814100e-06,0.3579,31.0
百色市,2010,0.5753,0.331,7.090500e-04,0.5899,31.0
百色市,2020,0.8977,0.8059,1.774200e-11,0.3717,30.0
益阳市,2010,0.6687,0.4472,5.359300e-05,0.0792,30.0
益阳市,2020,0.9414,0.8862,9.660000e-15,0.0368,30.0
盐城市,2010,0.9903,0.9806,1.591900e-25,0.0194,30.0
盐城市,2020,0.9979,0.9958,1.358900e-33,0.01,29.0
盘锦市,2010,0.9402,0.8841,1.255900e-14,0.0271,30.0
盘锦市,2020,0.9636,0.9285,3.684900e-18,0.046,31.0
眉山市,2010,0.4328,0.1873,1.502200e-02,0.0474,31.0
眉山市,2020,0.6579,0.4329,1.049000e-04,0.042,29.0
石嘴山市,2010,0.8675,0.7525,2.691400e-10,0.1332,31.0
石嘴山市,2020,0.8175,0.6683,3.518400e-08,0.2114,30.0
石家庄市,2010,0.9903,0.9808,1.941200e-26,0.0388,31.0
石家庄市,2020,0.9946,0.9891,4.790700e-29,0.031,30.0
石河子市,2010,0.9189,0.8444,3.050700e-13,0.1459,31.0
石河子市,2020,0.9795,0.9594,2.571000e-20,0.0929,29.0
神农架林区,2010,,-0.0,nan,0.6053,31.0
神农架林区,2020,,0.0,nan,0.5745,31.0
福州市,2010,0.8789,0.7724,1.686500e-10,0.6078,30.0
福州市,2020,0.9955,0.991,3.568200e-29,0.1377,29.0
秦皇岛市,2010,0.9948,0.9895,3.088800e-11,0.0406,12.0
秦皇岛市,2020,0.9763,0.9531,1.176700e-08,0.0927,13.0
红河哈尼族彝族自治州,2010,0.8123,0.6598,8.768200e-08,0.4458,29.0
红河哈尼族彝族自治州,2020,0.8586,0.7372,1.287700e-09,0.406,30.0
绍兴市,2010,0.9583,0.9182,1.174400e-15,0.1758,28.0
绍兴市,2020,0.9678,0.9367,1.039300e-17,0.1516,29.0
绥化市,2010,0.9061,0.8211,2.349200e-12,0.0371,31.0
绥化市,2020,0.8982,0.8068,1.662600e-11,0.0453,30.0
绵阳市,2010,0.9273,0.8599,1.800500e-13,0.055,30.0
绵阳市,2020,0.9161,0.8392,4.938100e-13,0.0889,31.0
聊城市,2010,0.9776,0.9557,3.547500e-21,0.0107,31.0
聊城市,2020,0.4893,0.2394,7.064100e-03,0.0311,29.0
肇庆市,2010,0.8546,0.7303,1.860300e-09,0.0999,30.0
肇庆市,2020,0.9434,0.8901,1.931000e-15,0.0713,31.0
胡杨河市,2010,0.3516,0.1236,5.675100e-02,0.4454,30.0
胡杨河市,2020,0.4533,0.2054,1.044400e-02,0.7679,31.0
自贡市,2010,0.8712,0.759,3.784000e-10,0.074,30.0
自贡市,2020,0.9598,0.9213,7.195600e-16,0.0401,28.0
舟山市,2010,0.9015,0.8128,5.745800e-08,0.1522,20.0
舟山市,2020,0.8828,0.7793,1.177200e-07,0.1578,21.0
芜湖市,2010,0.9742,0.949,1.225300e-19,0.0246,30.0
芜湖市,2020,0.9625,0.9265,7.861500e-17,0.0377,29.0
苏州市,2010,0.9558,0.9136,5.783800e-17,0.0862,31.0
苏州市,2020,0.9975,0.995,9.146200e-34,0.0132,30.0
茂名市,2010,0.5349,0.2861,2.325800e-03,0.1255,30.0
茂名市,2020,0.7908,0.6253,1.992400e-07,0.0785,30.0
荆州市,2010,0.59,0.3481,5.995400e-04,0.0224,30.0
荆州市,2020,0.4955,0.2455,4.590100e-03,0.0684,31.0
荆门市,2010,0.3772,0.1423,4.368100e-02,0.0369,29.0
荆门市,2020,0.9036,0.8165,8.059600e-12,0.0512,30.0
莆田市,2010,0.7009,0.4913,2.288900e-05,0.2425,29.0
莆田市,2020,0.9421,0.8876,8.109200e-15,0.2029,30.0
菏泽市,2010,0.9383,0.8804,6.587400e-15,0.029,31.0
菏泽市,2020,0.9621,0.9256,9.232900e-17,0.0367,29.0
萍乡市,2010,0.5015,0.2515,4.049300e-03,0.703,31.0
萍乡市,2020,0.7169,0.514,5.701600e-06,0.6089,31.0
营口市,2010,0.7391,0.5463,1.292400e-04,0.7273,21.0
营口市,2020,0.4962,0.2462,2.213900e-02,1.0638,21.0
葫芦岛市,2010,0.9844,0.969,2.519300e-17,0.0612,23.0
葫芦岛市,2020,0.9821,0.9645,1.055100e-16,0.0785,23.0
蚌埠市,2010,0.9777,0.956,7.615400e-20,0.022,29.0
蚌埠市,2020,0.9707,0.9423,6.962800e-19,0.0149,30.0
衡水市,2010,0.6457,0.4169,8.761700e-05,0.0534,31.0
衡水市,2020,0.9368,0.8776,9.210000e-15,0.0317,31.0
衡阳市,2010,0.8285,0.6864,1.584300e-08,0.0557,30.0
衡阳市,2020,0.9846,0.9693,9.813500e-23,0.0316,30.0
衢州市,2010,0.8312,0.6909,1.289200e-08,0.3028,30.0
衢州市,2020,0.975,0.9506,7.849100e-20,0.1544,30.0
襄阳市,2010,0.1383,0.0191,4.580600e-01,0.0838,31.0
襄阳市,2020,0.6237,0.389,1.776700e-04,0.1106,31.0
西双版纳傣族自治州,2010,0.842,0.7089,2.908500e-09,0.3679,31.0
西双版纳傣族自治州,2020,0.8914,0.7947,1.753900e-11,0.3559,31.0
西宁市,2010,0.9183,0.8434,8.665500e-13,0.2949,30.0
西宁市,2020,0.9731,0.9469,2.163500e-19,0.2199,30.0
西安市,2010,0.9045,0.8181,7.116800e-12,0.2023,30.0
西安市,2020,0.9466,0.8961,2.676600e-15,0.1666,30.0
许昌市,2010,0.9729,0.9466,1.041000e-18,0.0339,29.0
许昌市,2020,0.9835,0.9672,4.461800e-23,0.0164,31.0
贵港市,2010,0.8435,0.7116,9.137800e-09,0.1063,29.0
贵港市,2020,0.9745,0.9496,4.688300e-19,0.0732,29.0
贵阳市,2010,0.5449,0.2969,1.848000e-03,0.0772,30.0
贵阳市,2020,0.8651,0.7484,6.946100e-10,0.0827,30.0
贺州市,2010,0.779,0.6069,2.438400e-07,0.5469,31.0
贺州市,2020,0.9544,0.9109,3.078100e-16,0.2957,30.0
资阳市,2010,0.315,0.0992,9.000000e-02,0.0196,30.0
资阳市,2020,0.447,0.1998,1.326100e-02,0.0145,30.0
赣州市,2010,0.9109,0.8297,2.805500e-12,0.1916,30.0
赣州市,2020,0.9868,0.9737,7.269000e-23,0.1006,29.0
赤峰市,2010,0.828,0.6855,5.418400e-08,0.1273,28.0
赤峰市,2020,0.7073,0.5003,1.785500e-05,0.1743,29.0
辽源市,2010,0.8052,0.6483,4.710400e-08,0.1604,31.0
辽源市,2020,0.977,0.9544,2.530500e-20,0.0561,30.0
辽阳市,2010,0.9804,0.9611,7.354900e-20,0.1029,28.0
辽阳市,2020,0.9415,0.8863,3.145400e-15,0.2215,31.0
达州市,2010,0.3545,0.1257,5.459000e-02,0.1804,30.0
达州市,2020,0.6612,0.4372,5.124700e-05,0.1728,31.0
运城市,2010,0.4571,0.2089,1.110300e-02,1.1163,30.0
运城市,2020,0.9143,0.8359,4.191900e-12,0.4483,29.0
连云港市,2010,0.9455,0.8939,3.617900e-15,0.0116,30.0
连云港市,2020,0.7156,0.5121,8.793200e-06,0.0137,30.0
迪庆藏族自治州,2010,0.3165,0.1002,1.007800e-01,1.469,28.0
迪庆藏族自治州,2020,0.247,0.061,1.965200e-01,1.4998,29.0
通化市,2010,0.5279,0.2787,2.270900e-03,0.0616,31.0
通化市,2020,0.4272,0.1825,1.652200e-02,0.0943,31.0
通辽市,2010,0.7033,0.4946,1.020000e-05,0.096,31.0
通辽市,2020,0.7116,0.5064,1.501600e-05,0.1116,29.0
遂宁市,2010,0.3293,0.1084,7.557400e-02,0.0785,30.0
遂宁市,2020,0.8385,0.7031,3.900300e-09,0.036,31.0
遵义市,2010,0.8128,0.6606,2.791800e-08,0.1511,31.0
遵义市,2020,0.992,0.984,8.969100e-26,0.0386,29.0
邢台市,2010,0.9269,0.8592,1.937900e-13,0.0413,30.0
邢台市,2020,0.9741,0.9489,5.696400e-19,0.0264,29.0
那曲市,2010,0.3044,0.0927,9.591400e-02,0.0874,31.0
那曲市,2020,0.6082,0.3699,4.649800e-04,0.0537,29.0
邯郸市,2010,0.9502,0.9028,3.233400e-16,0.0704,31.0
邯郸市,2020,0.9719,0.9445,3.998600e-19,0.036,30.0
邵阳市,2010,0.6048,0.3657,3.136600e-04,0.2092,31.0
邵阳市,2020,0.8127,0.6604,2.808800e-08,0.2158,31.0
郑州市,2010,0.9939,0.9878,2.391200e-28,0.042,30.0
郑州市,2020,0.9805,0.9614,1.286200e-20,0.062,29.0
郴州市,2010,0.8878,0.7882,1.350300e-10,0.3092,29.0
郴州市,2020,0.9869,0.974,9.592200e-24,0.1229,30.0
鄂尔多斯市,2010,0.6064,0.3677,2.992800e-04,0.2157,31.0
鄂尔多斯市,2020,0.7158,0.5124,5.980000e-06,0.2593,31.0
鄂州市,2010,0.7701,0.5931,4.061900e-07,0.079,31.0
鄂州市,2020,0.9359,0.8758,1.139100e-14,0.025,31.0
酒泉市,2010,0.3916,0.1534,2.935300e-02,0.847,31.0
酒泉市,2020,0.8949,0.8008,1.122400e-11,0.4451,31.0
重庆市,2010,0.8247,0.6802,1.161200e-08,0.1038,31.0
重庆市,2020,0.9858,0.9717,3.130300e-23,0.0526,30.0
金华市,2010,0.7978,0.6365,7.660000e-08,0.5879,31.0
金华市,2020,0.942,0.8874,2.736100e-15,0.3558,31.0
金昌市,2010,0.9071,0.8229,4.898800e-12,0.1751,30.0
金昌市,2020,0.9663,0.9338,1.912900e-17,0.0929,29.0
钦州市,2010,0.6494,0.4217,7.725300e-05,0.1682,31.0
钦州市,2020,0.9011,0.8121,2.652000e-11,0.0793,29.0
铁岭市,2010,0.9502,0.9029,1.035900e-15,0.0758,30.0
铁岭市,2020,0.896,0.8028,2.226900e-11,0.0845,30.0
铁门关市,2010,0.6866,0.4715,3.904300e-05,2.6985,29.0
铁门关市,2020,0.6649,0.442,8.344000e-05,2.9078,29.0
铜仁市,2010,0.2312,0.0535,2.107100e-01,0.6503,31.0
铜仁市,2020,0.7886,0.6219,1.371200e-07,0.4413,31.0
铜川市,2010,0.5251,0.2758,2.419100e-03,0.2266,31.0
铜川市,2020,0.7001,0.4901,2.362800e-05,0.1317,29.0
铜陵市,2010,0.785,0.6163,4.602000e-07,0.0685,29.0
铜陵市,2020,0.7438,0.5533,2.467000e-06,0.0865,30.0
银川市,2010,0.709,0.5027,1.158000e-05,0.1674,30.0
银川市,2020,0.9116,0.831,2.521100e-12,0.1626,30.0
锡林郭勒盟,2010,0.4019,0.1615,2.771300e-02,0.1668,30.0
锡林郭勒盟,2020,0.5049,0.2549,4.436400e-03,0.1587,30.0
锦州市,2010,0.9297,0.8643,3.188000e-13,0.0768,29.0
锦州市,2020,0.7438,0.5532,3.762300e-06,0.1765,29.0
镇江市,2010,0.9768,0.954,1.358700e-19,0.0289,29.0
镇江市,2020,0.9011,0.8121,1.128600e-11,0.0146,30.0
长春市,2010,0.9707,0.9423,1.639100e-19,0.0815,31.0
长春市,2020,0.9974,0.9948,2.491300e-32,0.0268,29.0
长沙市,2010,0.9503,0.903,3.322200e-15,0.0438,29.0
长沙市,2020,0.836,0.6989,1.645600e-08,0.0459,29.0
长治市,2010,0.9549,0.9119,7.703500e-17,0.0816,31.0
长治市,2020,0.9681,0.9372,2.292000e-18,0.0803,30.0
阜新市,2010,0.9682,0.9374,5.385100e-19,0.0403,31.0
阜新市,2020,0.7598,0.5774,7.129500e-07,0.108,31.0
阜阳市,2010,0.9637,0.9287,5.170700e-17,0.0134,29.0
阜阳市,2020,0.9862,0.9726,3.232400e-24,0.016,31.0
防城港市,2010,0.4772,0.2277,1.167000e-01,0.0978,12.0
防城港市,2020,0.6151,0.3784,2.524300e-02,0.2348,13.0
阳江市,2010,0.5757,0.3315,2.086700e-03,0.2413,26.0
阳江市,2020,0.9213,0.8489,6.473200e-11,0.1238,25.0
阳泉市,2010,0.8671,0.7519,5.719200e-10,0.1633,30.0
阳泉市,2020,0.9226,0.8511,4.236600e-13,0.1257,30.0
阿克苏地区,2010,0.5054,0.2554,3.732600e-03,0.2514,31.0
阿克苏地区,2020,0.986,0.9722,1.521700e-22,0.0995,29.0
阿勒泰地区,2010,0.3481,0.1212,5.500800e-02,0.1781,31.0
阿勒泰地区,2020,0.5825,0.3393,7.310600e-04,0.134,30.0
阿坝藏族羌族自治州,2010,0.4515,0.2038,1.396100e-02,1.946,29.0
阿坝藏族羌族自治州,2020,0.9151,0.8374,3.685900e-12,1.1304,29.0
阿拉善盟,2010,0.7684,0.5905,1.128400e-06,0.3879,29.0
阿拉善盟,2020,0.9589,0.9195,7.504400e-17,0.1809,30.0
阿拉尔市,2010,0.7572,0.5733,1.278700e-06,0.5648,30.0
阿拉尔市,2020,0.9926,0.9853,2.713100e-26,0.1039,29.0
阿里地区,2010,,0.0,nan,1.1111,20.0
阿里地区,2020,,0.0,nan,1.0587,21.0
陇南市,2010,0.701,0.4915,1.120900e-05,1.4846,31.0
陇南市,2020,0.7428,0.5518,1.707400e-06,1.4519,31.0
陵水黎族自治县,2010,0.4325,0.187,1.074100e-01,0.0315,15.0
陵水黎族自治县,2020,0.9541,0.9104,3.503200e-08,0.021,15.0
随州市,2010,0.5889,0.3468,6.187000e-04,0.1458,30.0
随州市,2020,0.9823,0.965,6.380500e-22,0.025,30.0
雅安市,2010,0.6285,0.395,1.528800e-04,0.2254,31.0
雅安市,2020,0.974,0.9487,2.713300e-18,0.0697,28.0
青岛市,2010,0.9948,0.9897,3.474500e-07,0.0392,8.0
青岛市,2020,0.9964,0.9928,1.193300e-07,0.0256,8.0
鞍山市,2010,0.9648,0.9309,3.375600e-17,0.1842,29.0
鞍山市,2020,0.994,0.988,1.886200e-27,0.0964,29.0
韶关市,2010,0.9471,0.8971,2.353600e-15,0.0398,30.0
韶关市,2020,0.9269,0.8591,5.299900e-13,0.056,29.0
香港特别行政区,2010,0.8721,0.7605,2.395700e-06,0.1396,18.0
香港特别行政区,2020,0.659,0.4343,4.009300e-03,0.1042,17.0
马鞍山市,2010,0.9828,0.9659,4.312800e-22,0.0206,30.0
马鞍山市,2020,0.8814,0.7768,1.276800e-10,0.0175,30.0
驻马店市,2010,0.8956,0.802,1.027300e-11,0.0231,31.0
驻马店市,2020,0.9559,0.9137,5.760900e-17,0.0231,31.0
鸡西市,2010,0.9141,0.8356,4.292500e-12,0.2173,29.0
鸡西市,2020,0.9836,0.9676,2.169800e-22,0.0717,30.0
鹤壁市,2010,0.994,0.9881,1.752800e-28,0.0163,30.0
鹤壁市,2020,0.9741,0.9489,2.805200e-20,0.0358,31.0
鹤岗市,2010,0.8418,0.7086,1.048800e-08,0.0286,29.0
鹤岗市,2020,0.9798,0.96,2.048600e-20,0.0262,29.0
鹰潭市,2010,0.8254,0.6813,1.991200e-08,0.1612,30.0
鹰潭市,2020,0.8837,0.781,2.130500e-10,0.1094,29.0
黄冈市,2010,0.635,0.4032,1.245500e-04,0.0809,31.0
黄冈市,2020,0.8852,0.7835,3.796300e-11,0.0345,31.0
黄南藏族自治州,2010,,0.0,nan,0.4505,29.0
黄南藏族自治州,2020,0.3483,0.1213,5.924200e-02,0.4081,30.0
黄山市,2010,0.6931,0.4804,1.545800e-05,0.7527,31.0
黄山市,2020,0.7784,0.6059,2.533300e-07,0.6215,31.0
黄石市,2010,0.9707,0.9422,3.002500e-18,0.2086,29.0
黄石市,2020,0.9912,0.9825,3.658700e-26,0.1028,30.0
黑河市,2010,0.3609,0.1303,1.290000e-01,0.2593,19.0
黑河市,2020,0.9185,0.8437,2.900300e-08,0.0618,19.0
黔东南苗族侗族自治州,2010,0.8902,0.7924,4.596800e-11,0.3722,30.0
黔东南苗族侗族自治州,2020,0.9775,0.9555,8.828300e-20,0.1731,29.0
黔南布依族苗族自治州,2010,0.117,0.0137,5.379400e-01,0.2234,30.0
黔南布依族苗族自治州,2020,0.5098,0.2599,4.726200e-03,0.1776,29.0
黔西南布依族苗族自治州,2010,0.4323,0.1869,2.158600e-02,0.3282,28.0
黔西南布依族苗族自治州,2020,0.4573,0.2091,1.262400e-02,0.3176,29.0
齐齐哈尔市,2010,0.742,0.5506,1.773400e-06,0.2087,31.0
齐齐哈尔市,2020,0.9695,0.9399,5.074200e-18,0.0607,29.0
龙岩市,2010,0.8509,0.724,4.997600e-09,0.1444,29.0
龙岩市,2020,0.8304,0.6896,2.494700e-08,0.127,29.0
AVG_2010,2010,0.7351824022346368,0.578509756097561,2.686921e-02,0.2617810298102981,29.195121951219512
AVG_2020,2020,0.8418151515151516,0.7286219512195121,5.665606e-03,0.20458780487804876,29.092140921409214
