date,省,省代码,市,市代码,dominant_wind_direction,eastward_wind_speed,northward_wind_speed,angle
2020-06-01,北京市,110000.0,北京市,110000.0,10.0,2.1119918525218964,1.9787363708019257,226.86575040710719
2020-06-01,福建省,350000.0,福州市,350100.0,5.0,-1.9989967346191406,0.16052136570215225,94.59105518194016
2020-06-01,福建省,350000.0,龙岩市,350800.0,9.0,0.845757486919562,2.5435908436775208,198.3922407092502
2020-06-01,福建省,350000.0,南平市,350700.0,7.0,-0.5935739842908723,2.189944182123457,164.83461999093453
2020-06-01,福建省,350000.0,宁德市,350900.0,2.0,-1.6404053370157878,0.16516981522242227,95.7496432814225
2020-06-01,福建省,350000.0,莆田市,350300.0,6.0,-1.1748266220092773,1.0134739875793457,130.7829717367577
2020-06-01,福建省,350000.0,泉州市,350500.0,8.0,0.6557783583799998,2.9186901251475015,192.66306306511174
2020-06-01,福建省,350000.0,三明市,350400.0,8.0,0.32819741538592745,2.3313512120928084,188.0131912956189
2020-06-01,福建省,350000.0,厦门市,350200.0,9.0,2.601492166519165,4.055592060089111,212.67846888189575
2020-06-01,福建省,350000.0,漳州市,350600.0,10.0,2.2013688882191977,2.194610834121704,225.0880822244246
2020-06-01,甘肃省,620000.0,白银市,620400.0,14.0,3.512946469443185,-3.4701896054404124,314.64918953130143
2020-06-01,甘肃省,620000.0,定西市,621100.0,13.0,2.6081507802009583,-2.5620322823524475,314.4889300490512
2020-06-01,甘肃省,620000.0,甘南藏族自治州,623000.0,2.0,-1.4271460550837218,-1.7926677763462067,38.52335999906765
2020-06-01,甘肃省,620000.0,嘉峪关市,620200.0,12.0,1.3265296779572964,-0.586075828721126,293.8363843150658
2020-06-01,甘肃省,620000.0,金昌市,620300.0,13.0,3.644968032836914,-2.5130420923233032,304.58452263582706
2020-06-01,甘肃省,620000.0,酒泉市,620900.0,13.0,1.6621080895134233,-1.9574788710135116,319.6651961993397
2020-06-01,甘肃省,620000.0,兰州市,620100.0,12.0,1.8385470807552338,-1.111217051744461,301.1487471026975
2020-06-01,甘肃省,620000.0,临夏回族自治州,622900.0,10.0,1.8879003524780273,0.7230591028928757,249.04333832562702
2020-06-01,甘肃省,620000.0,陇南市,621200.0,15.0,1.166234202682972,-2.8742012828588486,337.91468288555126
2020-06-01,甘肃省,620000.0,平凉市,620800.0,14.0,3.449139356613159,-2.804892619450887,309.1185341088141
2020-06-01,甘肃省,620000.0,庆阳市,621000.0,13.0,4.310122579336166,-2.565551772713661,300.7627452347944
2020-06-01,甘肃省,620000.0,天水市,620500.0,15.0,1.9557158946990967,-3.0644506931304933,327.45420075017887
2020-06-01,甘肃省,620000.0,武威市,620600.0,14.0,3.488806664943695,-3.183318625796925,312.37850248426344
2020-06-01,甘肃省,620000.0,张掖市,620700.0,13.0,1.0142563446783102,-1.0172333144224608,315.08396187458777
2020-06-01,广东省,440000.0,潮州市,445100.0,10.0,1.7082113027572632,2.3940625190734863,215.5086138135506
2020-06-01,广东省,440000.0,东莞市,441900.0,8.0,-0.5324163436889648,4.921782493591309,173.82600755995082
2020-06-01,广东省,440000.0,佛山市,440600.0,8.0,-0.35296788811683655,4.953724384307861,175.92438988946074
2020-06-01,广东省,440000.0,广州市,440100.0,8.0,-0.5643782317638397,4.518584489822388,172.8805373924358
2020-06-01,广东省,440000.0,河源市,441600.0,9.0,0.9821506589651108,4.090565323829651,193.50122914924512
2020-06-01,广东省,440000.0,惠州市,441300.0,8.0,0.42521044611930847,3.9868596394856772,186.08775256975565
2020-06-01,广东省,440000.0,江门市,440700.0,8.0,0.4518871009349823,5.298722108205159,184.8745199572387
2020-06-01,广东省,440000.0,揭阳市,445200.0,9.0,1.8056644996007283,3.580155293146769,206.76426147761111
2020-06-01,广东省,440000.0,茂名市,440900.0,8.0,0.25052512288093565,5.076339912414551,182.82534188388013
2020-06-01,广东省,440000.0,梅州市,441400.0,9.0,0.8571410626173019,3.2442821860313416,194.79941783405343
2020-06-01,广东省,440000.0,清远市,441800.0,8.0,0.25017083684603375,4.499826272328694,183.1821211817715
2020-06-01,广东省,440000.0,汕头市,440500.0,9.0,2.3816487789154053,3.5908093452453613,213.55482008104238
2020-06-01,广东省,440000.0,汕尾市,441500.0,9.0,1.5609102249145508,3.6263318061828613,203.28887044579773
2020-06-01,广东省,440000.0,韶关市,440200.0,8.0,0.4633676632355283,4.33393280846732,186.10266462275467
2020-06-01,广东省,440000.0,深圳市,440300.0,8.0,0.010137178003787994,4.785486102104187,180.1213704594765
2020-06-01,广东省,440000.0,阳江市,441700.0,8.0,0.3283527921885252,5.062122821807861,183.71127117787472
2020-06-01,广东省,440000.0,云浮市,445300.0,8.0,-0.6365092396736145,4.250599384307861,171.4834811993299
2020-06-01,广东省,440000.0,湛江市,440800.0,9.0,1.4016258716583252,4.388267437616984,197.713639000142
2020-06-01,广东省,440000.0,肇庆市,441200.0,8.0,-0.43184833601117134,4.137643575668335,174.04157818396257
2020-06-01,广东省,440000.0,中山市,442000.0,8.0,0.2938092708587646,5.426315498352051,183.09926860230232
2020-06-01,广东省,440000.0,珠海市,440400.0,8.0,0.4755628168582916,5.456515693664551,184.9810291546932
2020-06-01,广西壮族自治区,450000.0,百色市,451000.0,7.0,-0.5631908103823662,3.5496129989624023,170.98445357653839
2020-06-01,广西壮族自治区,450000.0,北海市,450500.0,9.0,1.729339361190796,6.459543228149414,194.9876681421921
2020-06-01,广西壮族自治区,450000.0,崇左市,451400.0,8.0,0.4497182309627533,5.340670967102051,184.81331140000168
2020-06-01,广西壮族自治区,450000.0,防城港市,450600.0,8.0,0.7316884994506836,6.582915306091309,186.34237092261802
2020-06-01,广西壮族自治区,450000.0,贵港市,450800.0,8.0,-0.4599532534678777,5.5401638348897295,175.25409671834427
2020-06-01,广西壮族自治区,450000.0,桂林市,450300.0,8.0,0.02122163213789463,4.517605304718018,180.2691472428873
2020-06-01,广西壮族自治区,450000.0,河池市,451200.0,7.0,-1.3579148948192596,4.898325824737549,164.5055513365097
2020-06-01,广西壮族自治区,450000.0,贺州市,451100.0,8.0,-0.06350857615470887,4.294381952285766,179.15272833756612
2020-06-01,广西壮族自治区,450000.0,来宾市,451300.0,7.0,-1.3105295499165852,5.422826925913493,166.41387859024542
2020-06-01,广西壮族自治区,450000.0,柳州市,450200.0,7.0,-1.6233479777971904,5.319564024607341,163.02961355176282
2020-06-01,广西壮族自治区,450000.0,南宁市,450100.0,8.0,-0.7621926963329315,5.60479998588562,172.25589269465507
2020-06-01,广西壮族自治区,450000.0,钦州市,450700.0,8.0,0.29759146086871624,6.614104509353638,182.57619799571026
2020-06-01,广西壮族自治区,450000.0,梧州市,450400.0,8.0,-0.30275929626077414,4.336374044418335,176.00617349638836
2020-06-01,广西壮族自治区,450000.0,玉林市,450900.0,8.0,0.22234950587153435,5.350341081619263,182.3797289850419
2020-06-01,贵州省,520000.0,安顺市,520400.0,7.0,-1.47331902384758,3.223990261554718,155.4402538999123
2020-06-01,贵州省,520000.0,毕节市,520500.0,7.0,-0.9325634613633156,3.3287988007068634,164.3497766810879
2020-06-01,贵州省,520000.0,贵阳市,520100.0,7.0,-1.5512304306030273,3.2323193550109863,154.36306936799008
2020-06-01,贵州省,520000.0,六盘水市,520200.0,7.0,-0.9705870747566223,3.973891258239746,166.2747328395376
2020-06-01,贵州省,520000.0,黔东南苗族侗族自治州,522600.0,6.0,-1.9832879569795396,2.4726828866534762,141.26761923557976
2020-06-01,贵州省,520000.0,黔南布依族苗族自治州,522700.0,7.0,-1.4510519206523895,4.389766186475754,161.7085236902488
2020-06-01,贵州省,520000.0,黔西南布依族苗族自治州,522300.0,7.0,-1.1167120238145192,2.8584319353103638,158.66075734732686
2020-06-01,贵州省,520000.0,铜仁市,520600.0,6.0,-1.9916708866755168,2.1574962933858237,137.28866221657808
2020-06-01,贵州省,520000.0,遵义市,520300.0,6.0,-1.8548631601863437,2.21087466345893,140.0042729677279
2020-06-01,海南省,460000.0,白沙黎族自治县,469025.0,9.0,1.0846126079559326,3.4969167709350586,197.23193245732685
2020-06-01,海南省,460000.0,保亭黎族苗族自治县,469029.0,9.0,1.1076528429985046,4.189365744590759,194.80990294680106
2020-06-01,海南省,460000.0,昌江黎族自治县,469026.0,9.0,1.232677236199379,4.615665853023529,194.95265819594772
2020-06-01,海南省,460000.0,澄迈县,469023.0,8.0,0.11127632111310959,3.164375066757202,182.0139955986623
2020-06-01,海南省,460000.0,儋州市,460400.0,9.0,1.6450071334838867,3.485055685043335,205.268128629443
2020-06-01,海南省,460000.0,定安县,469021.0,8.0,0.317091790959239,4.4964383244514465,184.03385792686063
2020-06-01,海南省,460000.0,东方市,469007.0,8.0,0.40187424421310425,5.278675556182861,184.35362356603116
2020-06-01,海南省,460000.0,海口市,460100.0,8.0,0.04699707590043545,3.978410005569458,180.67680526902512
2020-06-01,海南省,460000.0,乐东黎族自治县,469027.0,8.0,-0.0752146914601326,4.833363056182861,179.10845998663513
2020-06-01,海南省,460000.0,临高县,469024.0,8.0,1.088272674009204,3.3997126817703247,197.75024557707695
2020-06-01,海南省,460000.0,陵水黎族自治县,469028.0,9.0,1.7429577112197876,5.484119892120361,197.63124738273933
2020-06-01,海南省,460000.0,琼海市,469002.0,8.0,0.3856969475746155,4.940459410349528,184.46397250606083
2020-06-01,海南省,460000.0,琼中黎族苗族自治县,469030.0,8.0,0.6967277526855469,3.9471731185913086,190.0103418153751
2020-06-01,海南省,460000.0,三沙市,460300.0,2.0,0.23743915557861328,-0.1647639274597168,304.75757844443154
2020-06-01,海南省,460000.0,三亚市,460200.0,9.0,0.9063133001327515,3.8292531967163086,193.31581642643084
2020-06-01,海南省,460000.0,屯昌县,469022.0,8.0,0.40400203689932823,3.5557740926742554,186.48206828940243
2020-06-01,海南省,460000.0,万宁市,469006.0,8.0,1.1908489912748337,5.696715474128723,191.80716136161152
2020-06-01,海南省,460000.0,文昌市,469005.0,8.0,-0.24047501385211945,4.869302749633789,177.17269208662827
2020-06-01,海南省,460000.0,五指山市,469001.0,9.0,1.1076528429985046,4.189365744590759,194.80990294680106
2020-06-01,河北省,130000.0,保定市,130600.0,8.0,1.8971813544631004,1.76887939684093,227.0043753033422
2020-06-01,河北省,130000.0,沧州市,130900.0,9.0,1.3340808649857838,4.138532042503357,197.8670406158208
2020-06-01,河北省,130000.0,承德市,130800.0,10.0,3.3447319825490314,2.179311227798462,236.9131308614086
2020-06-01,河北省,130000.0,邯郸市,130400.0,10.0,5.515787839889526,2.1632224520047507,248.58551445372296
2020-06-01,河北省,130000.0,衡水市,131100.0,9.0,2.9988301595052085,4.980868021647136,211.0508755759911
2020-06-01,河北省,130000.0,廊坊市,131000.0,9.0,1.028161108493805,2.654866933822632,201.1700935262562
2020-06-01,河北省,130000.0,秦皇岛市,130300.0,9.0,1.7565520107746124,1.7296082973480225,225.442816792738
2020-06-01,河北省,130000.0,石家庄市,130100.0,12.0,5.809182405471802,1.2323027998209,258.02337689274776
2020-06-01,河北省,130000.0,唐山市,130200.0,9.0,0.22873719921335578,1.6462384462356567,187.91033719487302
2020-06-01,河北省,130000.0,邢台市,130500.0,10.0,4.41036024093628,3.217662715911865,233.88666368065563
2020-06-01,河北省,130000.0,张家口市,130700.0,11.0,5.132804314295451,1.1001477812727292,257.90245588327224
2020-06-01,河南省,410000.0,安阳市,410500.0,11.0,5.930675029754639,1.0097266733646393,260.33775903133443
2020-06-01,河南省,410000.0,鹤壁市,410600.0,11.0,4.388370037078857,1.1898694038391113,254.8294811401448
2020-06-01,河南省,410000.0,济源市,419001.0,13.0,4.573945045471191,-1.3387764692306519,286.3145544765043
2020-06-01,河南省,410000.0,焦作市,410800.0,12.0,4.484431743621826,-0.6354696154594421,278.0654395514369
2020-06-01,河南省,410000.0,开封市,410200.0,11.0,5.012482643127441,2.574594259262085,242.81331103273902
2020-06-01,河南省,410000.0,洛阳市,410300.0,12.0,4.462614059448242,-0.23039250820875168,272.95539986052336
2020-06-01,河南省,410000.0,漯河市,411100.0,11.0,4.187012672424316,2.5729074478149414,238.4293926167805
2020-06-01,河南省,410000.0,南阳市,411300.0,9.0,1.3941630870103836,2.1498040249571204,212.96369353524375
2020-06-01,河南省,410000.0,平顶山市,410400.0,11.0,4.070140480995178,1.743186593055725,246.81519846795112
2020-06-01,河南省,410000.0,濮阳市,410900.0,10.0,3.9649323225021362,2.6630101203918457,236.11308162489038
2020-06-01,河南省,410000.0,三门峡市,411200.0,12.0,4.479057669639587,-0.7088575772941113,278.9930682838955
2020-06-01,河南省,410000.0,商丘市,411400.0,10.0,3.7074309984842935,4.089032411575317,222.19786848706983
2020-06-01,河南省,410000.0,新乡市,410700.0,12.0,4.601680914560954,0.7782931725184122,260.4002771480644
2020-06-01,河南省,410000.0,信阳市,411500.0,9.0,2.191067159175873,4.328483283519745,206.84841615153312
2020-06-01,河南省,410000.0,许昌市,411000.0,11.0,4.778260231018066,1.9289135932922363,248.01679260604104
2020-06-01,河南省,410000.0,郑州市,410100.0,11.0,5.0814104080200195,1.4355676174163818,254.22429168465766
2020-06-01,河南省,410000.0,周口市,411600.0,10.0,4.139407217502594,3.2829458117485046,231.58221932893406
2020-06-01,河南省,410000.0,驻马店市,411700.0,10.0,3.029630184173584,3.76812344789505,218.79982589839193
2020-06-01,黑龙江省,230000.0,大庆市,230600.0,15.0,1.6146871354430914,-5.18450140953064,342.7010601417995
2020-06-01,黑龙江省,230000.0,大兴安岭地区,232700.0,16.0,0.12097563009176936,-3.6680273562669754,358.11100605923406
2020-06-01,黑龙江省,230000.0,哈尔滨市,230100.0,12.0,5.914814301899502,-0.9339940448602041,278.9733448782045
2020-06-01,黑龙江省,230000.0,鹤岗市,230400.0,7.0,-0.08508269488811493,2.817516545454661,178.2703213097053
2020-06-01,黑龙江省,230000.0,黑河市,231100.0,15.0,1.9223325109481813,-5.2240660285949705,339.7975805704006
2020-06-01,黑龙江省,230000.0,鸡西市,230300.0,9.0,4.120855987071991,4.099054008722305,225.15196740790154
2020-06-01,黑龙江省,230000.0,佳木斯市,230800.0,9.0,2.264655264524313,4.152616684253399,208.6061168597813
2020-06-01,黑龙江省,230000.0,牡丹江市,231000.0,11.0,5.812905565897624,1.1959762096405029,258.37391637032397
2020-06-01,黑龙江省,230000.0,七台河市,230900.0,10.0,4.388522744178772,3.638995409011841,230.33422717950603
2020-06-01,黑龙江省,230000.0,齐齐哈尔市,230200.0,15.0,2.378296176300329,-5.680965255288517,337.2837194403131
2020-06-01,黑龙江省,230000.0,双鸭山市,230500.0,9.0,2.1500766277313232,4.271434511457171,206.71893383222107
2020-06-01,黑龙江省,230000.0,绥化市,231200.0,14.0,5.585873981316884,-4.5427083770434065,309.11971113542086
2020-06-01,黑龙江省,230000.0,伊春市,230700.0,12.0,2.075395641340451,-0.17223896018483423,274.74415668557936
2020-06-01,湖北省,420000.0,鄂州市,420700.0,8.0,-0.6156899072229862,3.7111032605171204,170.58015405303524
2020-06-01,湖北省,420000.0,恩施土家族苗族自治州,422800.0,6.0,-1.2097627094813757,1.647954719407218,143.71762681682486
2020-06-01,湖北省,420000.0,黄冈市,421100.0,8.0,0.07724367330471675,3.556055704752604,181.24436762769375
2020-06-01,湖北省,420000.0,黄石市,420200.0,7.0,-0.9873088002204895,3.4318127632141113,163.9498388843835
2020-06-01,湖北省,420000.0,荆门市,420800.0,8.0,0.6704078018665314,3.885168433189392,189.79030054674163
2020-06-01,湖北省,420000.0,荆州市,421000.0,8.0,0.35966065973043443,3.1649465560913086,186.48321027396906
2020-06-01,湖北省,420000.0,潜江市,429005.0,8.0,0.5863812640309334,3.435816526412964,189.68519646916587
2020-06-01,湖北省,420000.0,神农架林区,429021.0,2.0,-0.2901678550988436,-0.5424537286162376,28.14309479471764
2020-06-01,湖北省,420000.0,十堰市,420300.0,15.0,0.21397020295262337,-1.5921003371477127,352.34560276837294
2020-06-01,湖北省,420000.0,随州市,421300.0,8.0,0.6545747369527817,4.1031574010849,189.06399142205356
2020-06-01,湖北省,420000.0,天门市,429006.0,9.0,0.8109776377677917,3.3649773597717285,193.55018743375774
2020-06-01,湖北省,420000.0,武汉市,420100.0,8.0,-0.11216703429818153,4.34989333152771,178.52288934046157
2020-06-01,湖北省,420000.0,仙桃市,429004.0,8.0,0.46874906681478024,3.2834004759788513,188.1248326731377
2020-06-01,湖北省,420000.0,咸宁市,421200.0,8.0,-0.5126078625520071,2.752049366633097,169.44876966547355
2020-06-01,湖北省,420000.0,襄阳市,420600.0,8.0,0.23939482495188713,2.8314756651719413,184.832734353048
2020-06-01,湖北省,420000.0,孝感市,420900.0,8.0,0.3705945611000061,4.1200369993845625,185.1398846038681
2020-06-01,湖北省,420000.0,宜昌市,420500.0,8.0,-0.16781111930807432,1.7114718308051426,174.4000053358004
2020-06-01,湖南省,430000.0,常德市,430700.0,9.0,0.5271746683865786,2.0514193058013914,194.41204498196316
2020-06-01,湖南省,430000.0,郴州市,431000.0,9.0,1.235692525903384,4.118220965067546,196.7021318694885
2020-06-01,湖南省,430000.0,衡阳市,430400.0,10.0,1.5894689917564393,1.9935747027397155,218.5652128684403
2020-06-01,湖南省,430000.0,怀化市,431200.0,5.0,-1.363243172566096,0.8221854269504547,121.09459372844589
2020-06-01,湖南省,430000.0,娄底市,431300.0,5.0,-1.3028063376744587,0.468136802315712,109.76486190606721
2020-06-01,湖南省,430000.0,邵阳市,430500.0,8.0,-0.6017749284704527,1.4544059212009113,157.5221872301097
2020-06-01,湖南省,430000.0,湘潭市,430300.0,4.0,-0.6167854368686676,0.04617988085374236,94.28185318163099
2020-06-01,湖南省,430000.0,湘西土家族苗族自治州,433100.0,6.0,-1.005041927099228,1.1373246510823567,138.5333036320101
2020-06-01,湖南省,430000.0,益阳市,430900.0,7.0,-0.47354140505194664,1.5809537172317505,163.32551974997693
2020-06-01,湖南省,430000.0,永州市,431100.0,9.0,1.4767695784568786,4.069719648361206,199.94419637516933
2020-06-01,湖南省,430000.0,岳阳市,430600.0,7.0,-0.6809078678488731,1.9468946158885956,160.72320126256653
2020-06-01,湖南省,430000.0,张家界市,430800.0,9.0,0.26622507721185684,1.3955470621585846,190.80040555099833
2020-06-01,湖南省,430000.0,长沙市,430100.0,4.0,-0.8527517517407736,0.5875127787391344,124.56533010666033
2020-06-01,湖南省,430000.0,株洲市,430200.0,10.0,2.618124465147654,1.6631020307540894,237.57520543654397
2020-06-01,吉林省,220000.0,白城市,220800.0,15.0,1.6221602046862245,-3.839492052793503,337.09626113351123
2020-06-01,吉林省,220000.0,白山市,220600.0,11.0,6.170723120371501,1.6897227068742116,254.68614559227404
2020-06-01,吉林省,220000.0,吉林市,220200.0,12.0,5.321552371978759,0.8920921385288239,260.48356082554835
2020-06-01,吉林省,220000.0,辽源市,220400.0,11.0,6.800080299377441,1.454953908920288,257.92301653612856
2020-06-01,吉林省,220000.0,四平市,220300.0,12.0,5.372991275787354,0.7751120805740357,261.79109738857863
2020-06-01,吉林省,220000.0,松原市,220700.0,14.0,3.2967442103794644,-2.89376631804875,311.27552494605436
2020-06-01,吉林省,220000.0,通化市,220500.0,11.0,5.448512474695842,2.1726231376330056,248.26009705340192
2020-06-01,吉林省,220000.0,延边朝鲜族自治州,222400.0,12.0,5.872311013085501,0.7254595399967262,262.9574186638
2020-06-01,吉林省,220000.0,长春市,220100.0,12.0,5.2474419540829125,-1.3325427273909252,284.24858700116744
2020-06-01,江苏省,320000.0,常州市,320400.0,7.0,-1.2486562728881836,5.169839859008789,166.42156599231697
2020-06-01,江苏省,320000.0,淮安市,320800.0,8.0,-0.6743756383657455,6.075873374938965,173.66652824774977
2020-06-01,江苏省,320000.0,连云港市,320700.0,8.0,-0.5921074338257313,6.643187761306763,174.90668514995315
2020-06-01,江苏省,320000.0,南京市,320100.0,8.0,-0.5382312089204788,5.334822654724121,174.23891285016248
2020-06-01,江苏省,320000.0,南通市,320600.0,7.0,-2.952818274497986,5.761041879653931,152.8626210293593
2020-06-01,江苏省,320000.0,苏州市,320500.0,7.0,-2.475639045238495,5.9379576444625854,157.3678855993116
2020-06-01,江苏省,320000.0,宿迁市,321300.0,8.0,0.1875435629626736,6.246611714363098,181.71968872640997
2020-06-01,江苏省,320000.0,泰州市,321200.0,7.0,-2.0153099298477173,5.3031816482543945,159.1922563845747
2020-06-01,江苏省,320000.0,无锡市,320200.0,7.0,-2.0430033206939697,5.828510761260986,160.68347062327894
2020-06-01,江苏省,320000.0,徐州市,320300.0,8.0,0.6820789501070976,6.074059963226318,186.4071167067885
2020-06-01,江苏省,320000.0,盐城市,320900.0,7.0,-2.7649492621421814,6.225479006767273,156.0523477187245
2020-06-01,江苏省,320000.0,扬州市,321000.0,7.0,-0.9966630935668945,5.641222953796387,169.9806621028934
2020-06-01,江苏省,320000.0,镇江市,321100.0,7.0,-1.4272197484970093,5.293873310089111,164.9118738365309
2020-06-01,江西省,360000.0,抚州市,361000.0,9.0,0.8439340094725291,3.230562448501587,194.64044327833932
2020-06-01,江西省,360000.0,赣州市,360700.0,8.0,0.6726411078125238,4.516293655742299,188.47116482807533
2020-06-01,江西省,360000.0,吉安市,360800.0,9.0,1.2480537976537431,2.835710721356528,203.7552679935444
2020-06-01,江西省,360000.0,景德镇市,360200.0,5.0,-3.270555257797241,1.4882550239562988,114.46774672778884
2020-06-01,江西省,360000.0,九江市,360400.0,7.0,-1.0461004674434662,0.7298451662063599,124.90277672760607
2020-06-01,江西省,360000.0,南昌市,360100.0,1.0,-1.4304155508677165,-1.4840218822161357,43.946256245902305
2020-06-01,江西省,360000.0,萍乡市,360300.0,10.0,2.1473703384399414,1.655526876449585,232.36937750401142
2020-06-01,江西省,360000.0,上饶市,361100.0,5.0,-2.1617922357150485,1.839674481323787,130.39761866484088
2020-06-01,江西省,360000.0,新余市,360500.0,3.0,-1.2793035507202148,-0.8238393664360046,57.21948161354442
2020-06-01,江西省,360000.0,宜春市,360900.0,4.0,-0.8322472602128983,-0.2871381647884846,70.96477447504572
2020-06-01,江西省,360000.0,鹰潭市,360600.0,7.0,-0.4987325668334961,2.3007454872131348,167.76922312769233
2020-06-01,辽宁省,210000.0,鞍山市,210300.0,10.0,2.5916566848754883,3.7218588829040526,214.85080452676442
2020-06-01,辽宁省,210000.0,本溪市,210500.0,10.0,3.2584389050801597,2.640819787979126,230.97677151698605
2020-06-01,辽宁省,210000.0,朝阳市,211300.0,10.0,4.015616416931152,3.022456487019857,233.03211599815026
2020-06-01,辽宁省,210000.0,大连市,210200.0,9.0,1.4453460176785786,5.215490539868672,195.48941559305985
2020-06-01,辽宁省,210000.0,丹东市,210600.0,11.0,3.3461077213287354,1.9805413782596588,239.3789609879275
2020-06-01,辽宁省,210000.0,抚顺市,210400.0,11.0,4.308155834674835,2.4893862307071686,239.9793440563071
2020-06-01,辽宁省,210000.0,阜新市,210900.0,10.0,3.4945027232170105,2.631368100643158,233.02017377773518
2020-06-01,辽宁省,210000.0,葫芦岛市,211400.0,9.0,1.9837323427200317,3.473511536916097,209.7308107526137
2020-06-01,辽宁省,210000.0,锦州市,210700.0,9.0,2.031565030415853,4.693407694498698,203.40561547820312
2020-06-01,辽宁省,210000.0,辽阳市,211000.0,10.0,3.0415022373199463,4.086221694946289,216.66145993430436
2020-06-01,辽宁省,210000.0,盘锦市,211100.0,9.0,1.8987106084823608,5.537087917327881,198.92724126323736
2020-06-01,辽宁省,210000.0,沈阳市,210100.0,10.0,3.886919856071472,2.751933217048645,234.70156555204755
2020-06-01,辽宁省,210000.0,铁岭市,211200.0,11.0,5.343583106994629,2.307696610689163,246.64226381430734
2020-06-01,辽宁省,210000.0,营口市,210800.0,9.0,1.169279396533966,4.5416810512542725,194.43755777775968
2020-06-01,内蒙古自治区,150000.0,阿拉善盟,152900.0,13.0,5.477080182331364,-2.6158190758489983,295.52884774643
2020-06-01,内蒙古自治区,150000.0,巴彦淖尔市,150800.0,13.0,9.240552487580672,-3.7313572323840596,291.98897428899613
2020-06-01,内蒙古自治区,150000.0,包头市,150200.0,12.0,9.050825929641723,-2.157439339160919,283.40735879703374
2020-06-01,内蒙古自治区,150000.0,赤峰市,150400.0,11.0,2.1274013769166964,0.4526600825690454,257.98796786129066
2020-06-01,内蒙古自治区,150000.0,鄂尔多斯市,150600.0,13.0,8.92203270594279,-3.5259185671806335,291.56354988601083
2020-06-01,内蒙古自治区,150000.0,呼和浩特市,150100.0,13.0,7.995792484283447,-1.5735879361629486,281.1336399755458
2020-06-01,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,15.0,0.15248268702537707,-1.495818322321566,354.17941400484597
2020-06-01,内蒙古自治区,150000.0,通辽市,150500.0,11.0,2.4690963849425316,-1.2021071389317513,295.95965199294733
2020-06-01,内蒙古自治区,150000.0,乌海市,150300.0,13.0,7.842499732971191,-4.381048202514648,299.1889943043239
2020-06-01,内蒙古自治区,150000.0,乌兰察布市,150900.0,12.0,8.50430425008138,-0.2553186227257053,271.7196335329868
2020-06-01,内蒙古自治区,150000.0,锡林郭勒盟,152500.0,12.0,2.1805331673887043,0.3065342026400483,261.99793217008954
2020-06-01,内蒙古自治区,150000.0,兴安盟,152200.0,15.0,2.629176984662595,-4.613845566044683,330.3235618170296
2020-06-01,宁夏回族自治区,640000.0,固原市,640400.0,14.0,4.255391538143158,-3.4663602709770203,309.16559916862815
2020-06-01,宁夏回族自治区,640000.0,石嘴山市,640200.0,13.0,6.904984474182129,-4.558130264282227,303.429669050942
2020-06-01,宁夏回族自治区,640000.0,吴忠市,640300.0,13.0,5.789544010162354,-3.6129543781280518,301.96614988367526
2020-06-01,宁夏回族自治区,640000.0,银川市,640100.0,14.0,5.935914039611816,-4.259842872619629,305.6646933039373
2020-06-01,宁夏回族自治区,640000.0,中卫市,640500.0,14.0,5.351947879791259,-3.9392547607421875,306.35460373561307
