city_name,year,R,R的平方,p值,RMSE,样本数量
汉中市,2010,0.9711,0.943,5.911600e-19,0.0274,30.0
汉中市,2020,0.991,0.9821,5.035900e-26,0.0238,30.0
汕头市,2010,0.706,0.4984,3.883800e-05,0.1966,27.0
汕头市,2020,0.8386,0.7033,4.698000e-08,0.1603,27.0
汕尾市,2010,0.9953,0.9906,1.954100e-10,0.0177,11.0
汕尾市,2020,0.9966,0.9933,4.413600e-11,0.02,11.0
江门市,2010,0.9323,0.8693,2.419500e-14,0.0556,31.0
江门市,2020,0.9931,0.9863,1.182300e-27,0.0177,30.0
池州市,2010,0.874,0.7638,1.359900e-10,0.2419,31.0
池州市,2020,0.9535,0.9092,1.374200e-15,0.0897,29.0
沈阳市,2010,0.9976,0.9953,6.047400e-33,0.0266,29.0
沈阳市,2020,0.9948,0.9897,2.224500e-27,0.0305,28.0
沧州市,2010,0.9948,0.9895,2.818100e-30,0.0211,31.0
沧州市,2020,0.9929,0.9859,2.113800e-28,0.0295,31.0
河池市,2010,0.9553,0.9125,8.221400e-16,0.0745,29.0
河池市,2020,0.9432,0.8895,1.944800e-14,0.0669,29.0
河源市,2010,0.9664,0.934,1.170400e-18,0.0451,31.0
河源市,2020,0.9886,0.9774,9.490500e-24,0.0449,29.0
泉州市,2010,0.9133,0.8342,7.724700e-13,0.0947,31.0
泉州市,2020,0.974,0.9486,1.359900e-19,0.0778,30.0
泰安市,2010,0.9036,0.8165,8.067700e-12,0.0403,30.0
泰安市,2020,0.9346,0.8735,1.224400e-13,0.0635,29.0
泰州市,2010,0.9927,0.9855,2.374400e-26,0.0213,29.0
泰州市,2020,0.9741,0.9489,2.786500e-20,0.0335,31.0
泸州市,2010,0.9642,0.9297,1.639500e-16,0.0404,28.0
泸州市,2020,0.9918,0.9836,1.217000e-25,0.0323,29.0
洛阳市,2010,0.944,0.8911,5.195900e-15,0.1239,30.0
洛阳市,2020,0.9845,0.9693,1.005900e-22,0.094,30.0
济南市,2010,0.9885,0.9771,1.646600e-24,0.0732,30.0
济南市,2020,0.992,0.9841,9.845000e-27,0.0804,30.0
济宁市,2010,0.9918,0.9837,1.377100e-26,0.0322,30.0
济宁市,2020,0.9883,0.9768,1.309600e-23,0.0434,29.0
济源市,2010,0.9318,0.8683,2.112900e-13,0.0673,29.0
济源市,2020,0.9209,0.848,2.176000e-13,0.0638,31.0
海东市,2010,0.7501,0.5626,1.184900e-06,0.9452,31.0
海东市,2020,0.9085,0.8254,9.725800e-12,0.6107,29.0
海北藏族自治州,2010,0.5702,0.3251,1.240500e-03,0.6077,29.0
海北藏族自治州,2020,0.4986,0.2486,5.041600e-03,0.6024,30.0
海南藏族自治州,2010,0.5178,0.2681,2.850600e-03,0.6867,31.0
海南藏族自治州,2020,0.7788,0.6065,6.509600e-07,0.4036,29.0
海口市,2010,0.9528,0.9078,1.670100e-15,0.0372,29.0
海口市,2020,0.9841,0.9685,8.121700e-22,0.0342,29.0
海西蒙古族藏族自治州,2010,0.6772,0.4586,3.953900e-05,2.2056,30.0
海西蒙古族藏族自治州,2020,0.6979,0.487,1.277200e-05,2.0077,31.0
淄博市,2010,0.992,0.9841,7.876400e-26,0.0554,29.0
淄博市,2020,0.9908,0.9817,5.443200e-25,0.0782,29.0
淮北市,2010,0.9837,0.9676,2.088900e-22,0.0471,30.0
淮北市,2020,0.9681,0.9372,5.682100e-19,0.0337,31.0
淮南市,2010,0.9891,0.9783,5.387400e-24,0.0313,29.0
淮南市,2020,0.9646,0.9304,3.709200e-17,0.0354,29.0
淮安市,2010,0.9728,0.9463,5.846600e-20,0.0501,31.0
淮安市,2020,0.995,0.99,1.502100e-28,0.0143,29.0
深圳市,2010,0.8683,0.754,5.055700e-10,0.2268,30.0
深圳市,2020,0.9407,0.8848,1.026500e-13,0.1153,28.0
清远市,2010,0.9184,0.8435,8.520400e-13,0.0746,30.0
清远市,2020,0.9929,0.9858,1.548700e-25,0.0285,28.0
温州市,2010,0.904,0.8172,3.220400e-12,0.1066,31.0
温州市,2020,0.9382,0.8802,6.752000e-15,0.1126,31.0
渭南市,2010,0.9648,0.9309,2.263300e-18,0.0261,31.0
渭南市,2020,0.994,0.988,1.704000e-27,0.0158,29.0
湖州市,2010,0.6868,0.4717,1.984000e-05,0.104,31.0
湖州市,2020,0.9859,0.9719,1.064000e-21,0.022,28.0
湘潭市,2010,0.9852,0.9707,3.143500e-22,0.0346,29.0
湘潭市,2020,0.9918,0.9836,1.240000e-25,0.0228,29.0
湘西土家族苗族自治州,2010,0.4685,0.2195,7.857200e-03,0.1025,31.0
湘西土家族苗族自治州,2020,0.1871,0.035,3.135900e-01,0.0746,31.0
湛江市,2010,0.2266,0.0513,2.372000e-01,0.3574,29.0
湛江市,2020,0.6656,0.4431,1.511200e-04,0.2561,27.0
滁州市,2010,0.9724,0.9456,6.913600e-20,0.0275,31.0
滁州市,2020,0.9944,0.9888,7.839300e-30,0.0206,31.0
滨州市,2010,0.992,0.9841,1.243000e-27,0.025,31.0
滨州市,2020,0.994,0.9881,1.710900e-28,0.0284,30.0
漯河市,2010,0.9898,0.9797,4.412800e-26,0.0373,31.0
漯河市,2020,0.9974,0.9948,1.474700e-33,0.0188,30.0
漳州市,2010,0.9456,0.8941,1.116900e-15,0.1401,31.0
漳州市,2020,0.9455,0.8939,1.149000e-15,0.2086,31.0
潍坊市,2010,0.992,0.9842,6.197400e-25,0.0334,28.0
潍坊市,2020,0.9882,0.9766,3.284600e-25,0.0463,31.0
潜江市,2010,0.8356,0.6982,3.150800e-08,0.0344,28.0
潜江市,2020,0.9477,0.8981,6.481100e-15,0.0213,29.0
潮州市,2010,0.9506,0.9037,3.022800e-15,0.0314,29.0
潮州市,2020,0.7611,0.5793,1.045000e-06,0.0634,30.0
澄迈县,2010,0.5685,0.3232,1.046600e-03,0.0252,30.0
澄迈县,2020,0.9853,0.9709,4.805100e-23,0.009,30.0
澳门特别行政区,2010,0.9586,0.919,1.369000e-09,0.0921,17.0
澳门特别行政区,2020,0.8854,0.7839,5.126800e-06,0.1394,16.0
濮阳市,2010,0.9602,0.9219,1.336200e-17,0.0437,31.0
濮阳市,2020,0.9959,0.9917,9.093900e-32,0.0195,31.0
烟台市,2010,0.6055,0.3667,6.392400e-04,0.0955,28.0
烟台市,2020,0.7134,0.5089,9.636200e-06,0.1138,30.0
焦作市,2010,0.9954,0.9909,4.580200e-29,0.0204,29.0
焦作市,2020,0.9912,0.9825,5.015200e-27,0.0304,31.0
牡丹江市,2010,0.7963,0.6342,8.432500e-08,0.4833,31.0
牡丹江市,2020,0.9481,0.8988,5.790800e-16,0.2351,31.0
玉林市,2010,0.9796,0.9597,2.328200e-20,0.0409,29.0
玉林市,2020,0.9963,0.9926,2.729900e-30,0.0221,29.0
玉树藏族自治州,2010,0.5237,0.2743,2.974800e-03,0.8186,30.0
玉树藏族自治州,2020,0.4262,0.1816,1.682100e-02,1.1352,31.0
玉溪市,2010,0.8394,0.7046,2.371900e-08,0.2617,28.0
玉溪市,2020,0.87,0.7569,1.827400e-09,0.2414,28.0
珠海市,2010,0.9909,0.982,6.482700e-19,0.0702,22.0
珠海市,2020,0.9939,0.9878,1.381300e-21,0.0548,23.0
琼中黎族苗族自治县,2010,0.8651,0.7485,1.407000e-09,0.0615,29.0
琼中黎族苗族自治县,2020,0.8724,0.761,1.613500e-10,0.0779,31.0
琼海市,2010,0.6413,0.4112,4.150900e-04,0.2069,26.0
琼海市,2020,0.7163,0.5131,5.646000e-05,0.0778,25.0
甘南藏族自治州,2010,0.454,0.2061,1.336400e-02,0.6217,29.0
甘南藏族自治州,2020,0.7852,0.6166,1.684500e-07,0.3565,31.0
甘孜藏族自治州,2010,0.3784,0.1432,3.581300e-02,2.1957,31.0
甘孜藏族自治州,2020,0.8771,0.7694,4.301300e-10,1.1286,29.0
白城市,2010,0.6855,0.4699,2.085600e-05,0.3225,31.0
白城市,2020,0.9776,0.9558,8.100900e-20,0.0962,29.0
白山市,2010,0.9038,0.8169,1.861600e-11,0.1753,29.0
白山市,2020,0.9567,0.9152,4.404800e-17,0.1675,31.0
白沙黎族自治县,2010,0.6755,0.4563,5.802400e-05,1.2253,29.0
白沙黎族自治县,2020,0.5693,0.3241,1.268300e-03,1.3725,29.0
白银市,2010,0.7592,0.5764,1.800800e-06,0.2248,29.0
白银市,2020,0.6223,0.3873,3.125900e-04,0.1414,29.0
百色市,2010,0.7086,0.5022,1.174700e-05,0.4795,30.0
百色市,2020,0.7738,0.5988,5.289200e-07,0.4804,30.0
益阳市,2010,0.8906,0.7931,1.962700e-11,0.0701,31.0
益阳市,2020,0.9219,0.8499,4.754300e-13,0.0656,30.0
盐城市,2010,0.9991,0.9983,7.206100e-39,0.0093,29.0
盐城市,2020,0.993,0.9861,1.552800e-27,0.0208,30.0
盘锦市,2010,0.9817,0.9637,5.544100e-21,0.0365,29.0
盘锦市,2020,0.9963,0.9925,2.565700e-31,0.0238,30.0
眉山市,2010,0.9208,0.8479,1.488900e-12,0.0288,29.0
眉山市,2020,0.6099,0.372,5.691600e-04,0.0963,28.0
石嘴山市,2010,0.8902,0.7924,4.601000e-11,0.1554,30.0
石嘴山市,2020,0.7343,0.5392,2.575500e-06,0.1975,31.0
石家庄市,2010,0.9957,0.9914,2.040400e-28,0.0349,28.0
石家庄市,2020,0.997,0.994,1.197200e-32,0.0231,30.0
石河子市,2010,0.9726,0.9459,2.815800e-19,0.0899,30.0
石河子市,2020,0.992,0.984,1.373900e-27,0.0752,31.0
神农架林区,2010,0.1158,0.0134,5.351000e-01,0.5446,31.0
神农架林区,2020,,0.0,nan,0.5619,31.0
福州市,2010,0.9794,0.9592,1.386200e-19,0.1122,28.0
福州市,2020,0.9605,0.9226,4.262200e-17,0.2043,30.0
秦皇岛市,2010,0.8831,0.7799,1.968800e-02,0.004,6.0
秦皇岛市,2020,0.9968,0.9937,1.487000e-05,0.0018,6.0
红河哈尼族彝族自治州,2010,0.8484,0.7198,1.665100e-09,0.4635,31.0
红河哈尼族彝族自治州,2020,0.8645,0.7473,7.388600e-10,0.4516,30.0
绍兴市,2010,0.9222,0.8505,3.123200e-12,0.1925,28.0
绍兴市,2020,0.952,0.9063,1.884200e-16,0.1697,31.0
绥化市,2010,0.9923,0.9847,4.629000e-26,0.0271,29.0
绥化市,2020,0.9904,0.9809,1.766000e-26,0.0253,31.0
绵阳市,2010,0.8761,0.7676,1.073200e-10,0.0671,31.0
绵阳市,2020,0.8435,0.7114,2.564800e-09,0.132,31.0
聊城市,2010,0.9962,0.9924,2.972900e-32,0.0165,31.0
聊城市,2020,0.8977,0.8059,1.775200e-11,0.0671,30.0
肇庆市,2010,0.8147,0.6637,7.490100e-08,0.0554,29.0
肇庆市,2020,0.8814,0.7768,1.279000e-10,0.0513,30.0
胡杨河市,2010,0.926,0.8574,6.204000e-13,0.2308,29.0
胡杨河市,2020,0.9282,0.8615,4.167900e-13,0.2823,29.0
自贡市,2010,0.7651,0.5854,8.470900e-07,0.1098,30.0
自贡市,2020,0.9723,0.9454,7.407900e-20,0.0503,31.0
舟山市,2010,0.8804,0.775,1.416300e-09,0.2977,27.0
舟山市,2020,0.8643,0.7471,6.225400e-09,0.3166,27.0
芜湖市,2010,0.9958,0.9916,1.284800e-30,0.0165,30.0
芜湖市,2020,0.9869,0.974,9.630700e-24,0.0273,30.0
苏州市,2010,0.9464,0.8958,8.925800e-16,0.0685,31.0
苏州市,2020,0.9629,0.9273,6.775600e-17,0.028,29.0
茂名市,2010,0.7932,0.6291,4.809800e-07,0.0941,28.0
茂名市,2020,0.6963,0.4848,2.732400e-05,0.0985,29.0
荆州市,2010,0.9936,0.9872,4.159800e-27,0.0149,29.0
荆州市,2020,0.9232,0.8522,1.438200e-13,0.0337,31.0
荆门市,2010,0.9713,0.9435,1.227500e-19,0.0208,31.0
荆门市,2020,0.9839,0.968,3.189700e-23,0.0265,31.0
莆田市,2010,0.8472,0.7178,6.767100e-09,0.1819,29.0
莆田市,2020,0.9379,0.8797,6.218800e-14,0.1816,29.0
菏泽市,2010,0.9963,0.9927,1.599500e-32,0.0165,31.0
菏泽市,2020,0.9876,0.9754,7.053500e-25,0.0434,31.0
萍乡市,2010,0.6879,0.4732,1.901900e-05,0.7487,31.0
萍乡市,2020,0.804,0.6465,5.088900e-08,0.6768,31.0
营口市,2010,0.7341,0.5389,1.006300e-04,0.8555,22.0
营口市,2020,0.7503,0.563,2.415300e-05,1.6487,24.0
葫芦岛市,2010,0.9969,0.9938,7.398000e-08,0.019,8.0
葫芦岛市,2020,0.9993,0.9986,9.268700e-10,0.0102,8.0
蚌埠市,2010,0.9733,0.9472,4.472000e-20,0.0364,31.0
蚌埠市,2020,0.9236,0.8531,1.319700e-13,0.0349,31.0
衡水市,2010,0.9112,0.8302,6.640600e-12,0.0744,29.0
衡水市,2020,0.9938,0.9876,2.907600e-28,0.0247,30.0
衡阳市,2010,0.9343,0.8728,1.615700e-14,0.035,31.0
衡阳市,2020,0.9845,0.9693,1.752800e-23,0.0383,31.0
衢州市,2010,0.7784,0.6059,2.536100e-07,0.5594,31.0
衢州市,2020,0.9539,0.91,1.061200e-16,0.2875,31.0
襄阳市,2010,0.8629,0.7446,1.733800e-09,0.0287,29.0
襄阳市,2020,0.764,0.5836,1.419000e-06,0.0661,29.0
西双版纳傣族自治州,2010,0.9156,0.8383,1.350600e-12,0.1921,30.0
西双版纳傣族自治州,2020,0.9656,0.9324,1.639900e-18,0.1149,31.0
西宁市,2010,0.826,0.6822,1.057400e-08,0.5773,31.0
西宁市,2020,0.9626,0.9267,5.344300e-18,0.2807,31.0
西安市,2010,0.9986,0.9973,3.616300e-36,0.0278,29.0
西安市,2020,0.9905,0.9811,8.392900e-25,0.079,29.0
许昌市,2010,0.9929,0.9858,2.324500e-28,0.0203,31.0
许昌市,2020,0.9802,0.9607,6.133300e-22,0.0208,31.0
贵港市,2010,0.8966,0.8039,2.059700e-11,0.0474,30.0
贵港市,2020,0.9708,0.9424,2.899700e-18,0.0383,29.0
贵阳市,2010,0.7617,0.5802,1.590600e-06,0.2685,29.0
贵阳市,2020,0.9689,0.9388,6.603900e-18,0.1075,29.0
贺州市,2010,0.9044,0.818,1.716800e-11,0.2597,29.0
贺州市,2020,0.9914,0.9828,2.283400e-25,0.0857,29.0
资阳市,2010,0.8048,0.6476,1.423000e-07,0.0204,29.0
资阳市,2020,0.9249,0.8554,7.481800e-13,0.023,29.0
赣州市,2010,0.8798,0.7741,7.075700e-11,0.1988,31.0
赣州市,2020,0.9602,0.922,1.322500e-17,0.1553,31.0
赤峰市,2010,0.6963,0.4849,2.725400e-05,0.1505,29.0
赤峰市,2020,0.9394,0.8825,4.515000e-14,0.0692,29.0
辽源市,2010,0.8866,0.7861,3.178500e-11,0.1266,31.0
辽源市,2020,0.9798,0.9599,1.078300e-19,0.0583,28.0
辽阳市,2010,0.9633,0.928,5.945500e-17,0.1678,29.0
辽阳市,2020,0.948,0.8987,5.866200e-16,0.2618,31.0
达州市,2010,0.335,0.1122,8.141100e-02,0.1939,28.0
达州市,2020,0.536,0.2873,2.267100e-03,0.2446,30.0
运城市,2010,0.6845,0.4686,3.018100e-05,0.8282,30.0
运城市,2020,0.8409,0.7071,5.993700e-09,0.6228,30.0
连云港市,2010,0.9906,0.9814,9.250200e-26,0.0131,30.0
连云港市,2020,0.9126,0.8329,2.161100e-12,0.0274,30.0
迪庆藏族自治州,2010,0.2804,0.0786,1.407000e-01,1.7187,29.0
迪庆藏族自治州,2020,0.2938,0.0863,1.291800e-01,1.3481,28.0
通化市,2010,0.9077,0.8239,1.857600e-12,0.0983,31.0
通化市,2020,0.9551,0.9121,8.738700e-16,0.1014,29.0
通辽市,2010,0.6803,0.4629,2.543600e-05,0.1546,31.0
通辽市,2020,0.6997,0.4895,1.686400e-05,0.2038,30.0
遂宁市,2010,0.8439,0.7122,2.461200e-09,0.0747,31.0
遂宁市,2020,0.9831,0.9664,6.368800e-23,0.0268,31.0
遵义市,2010,0.7607,0.5786,1.069200e-06,0.1133,30.0
遵义市,2020,0.9021,0.8138,4.188500e-12,0.0812,31.0
邢台市,2010,0.9596,0.9209,5.836300e-17,0.0744,30.0
邢台市,2020,0.9942,0.9883,1.211100e-27,0.0235,29.0
那曲市,2010,0.4101,0.1682,2.713800e-02,0.0474,29.0
那曲市,2020,0.9466,0.8961,8.538800e-16,0.0258,31.0
邯郸市,2010,0.987,0.9741,9.234400e-24,0.0487,30.0
邯郸市,2020,0.9978,0.9956,2.092700e-33,0.0127,29.0
邵阳市,2010,0.8107,0.6573,3.220700e-08,0.101,31.0
邵阳市,2020,0.8754,0.7664,2.435900e-10,0.1337,30.0
郑州市,2010,0.9971,0.9942,9.591800e-32,0.0217,29.0
郑州市,2020,0.9914,0.9828,2.972300e-26,0.0393,30.0
郴州市,2010,0.6783,0.4601,2.744000e-05,1.4037,31.0
郴州市,2020,0.914,0.8354,6.925100e-13,0.8231,31.0
鄂尔多斯市,2010,0.8132,0.6613,8.248400e-08,0.1602,29.0
鄂尔多斯市,2020,0.8159,0.6657,2.232900e-08,0.2112,31.0
鄂州市,2010,0.8938,0.7989,2.929900e-11,0.083,30.0
鄂州市,2020,0.7088,0.5024,8.100300e-06,0.1064,31.0
酒泉市,2010,0.4638,0.2151,8.590900e-03,0.749,31.0
酒泉市,2020,0.6359,0.4044,1.207500e-04,0.6857,31.0
重庆市,2010,0.8139,0.6624,4.506500e-08,0.0904,30.0
重庆市,2020,0.9549,0.9119,9.135100e-16,0.0865,29.0
金华市,2010,0.841,0.7073,3.155200e-09,0.3586,31.0
金华市,2020,0.978,0.9565,6.477200e-20,0.1741,29.0
金昌市,2010,0.6677,0.4458,4.074400e-05,0.2808,31.0
金昌市,2020,0.6393,0.4087,1.083000e-04,0.2505,31.0
钦州市,2010,0.4938,0.2438,4.757300e-03,0.1303,31.0
钦州市,2020,0.8694,0.7558,2.217300e-10,0.0546,31.0
铁岭市,2010,0.8776,0.7702,9.113500e-11,0.1367,31.0
铁岭市,2020,0.8756,0.7668,1.131500e-10,0.1507,31.0
铁门关市,2010,0.6352,0.4035,1.623200e-04,3.3921,30.0
铁门关市,2020,0.5725,0.3278,7.639200e-04,3.7266,31.0
铜仁市,2010,0.8312,0.6909,1.290500e-08,0.3129,30.0
铜仁市,2020,0.9077,0.8238,1.870300e-12,0.2535,31.0
铜川市,2010,0.3766,0.1418,4.405900e-02,0.319,29.0
铜川市,2020,0.6621,0.4384,4.975300e-05,0.33,31.0
铜陵市,2010,0.9058,0.8205,5.927900e-12,0.0692,30.0
铜陵市,2020,0.9355,0.8753,3.513900e-14,0.0526,30.0
银川市,2010,0.8181,0.6693,5.957500e-08,0.19,29.0
银川市,2020,0.9027,0.8149,2.150900e-11,0.1816,29.0
锡林郭勒盟,2010,0.4895,0.2396,6.044900e-03,0.0946,30.0
锡林郭勒盟,2020,0.2525,0.0637,1.705900e-01,0.144,31.0
锦州市,2010,0.9832,0.9667,9.879700e-21,0.0622,28.0
锦州市,2020,0.9827,0.9657,2.636000e-21,0.076,29.0
镇江市,2010,0.9828,0.9659,4.386300e-22,0.0189,30.0
镇江市,2020,0.9316,0.8679,2.202700e-13,0.0192,29.0
长春市,2010,0.9128,0.8332,8.442000e-13,0.1614,31.0
长春市,2020,0.9927,0.9855,2.610700e-27,0.0594,30.0
长沙市,2010,0.996,0.9921,4.845500e-32,0.026,31.0
长沙市,2020,0.9934,0.9869,7.213100e-29,0.0233,31.0
长治市,2010,0.9506,0.9036,3.061500e-15,0.1641,29.0
长治市,2020,0.9839,0.9681,3.039900e-23,0.1291,31.0
阜新市,2010,0.9816,0.9634,1.158400e-21,0.0656,30.0
阜新市,2020,0.9854,0.9709,2.774100e-22,0.0608,29.0
阜阳市,2010,0.9957,0.9914,1.844200e-30,0.012,30.0
阜阳市,2020,0.9963,0.9926,2.051700e-32,0.0121,31.0
防城港市,2010,0.8556,0.732,3.010500e-06,0.0483,19.0
防城港市,2020,0.7861,0.618,6.589500e-05,0.1326,19.0
阳江市,2010,0.8738,0.7635,2.074700e-05,0.1089,15.0
阳江市,2020,0.9545,0.9111,3.330400e-08,0.0616,15.0
阳泉市,2010,0.836,0.6989,4.783600e-09,0.3583,31.0
阳泉市,2020,0.9703,0.9415,8.387900e-19,0.1855,30.0
阿克苏地区,2010,0.6335,0.4013,1.306500e-04,0.2439,31.0
阿克苏地区,2020,0.8503,0.723,2.720200e-09,0.2196,30.0
阿勒泰地区,2010,0.4977,0.2478,4.382000e-03,0.3066,31.0
阿勒泰地区,2020,0.2516,0.0633,1.720800e-01,0.2324,31.0
阿坝藏族羌族自治州,2010,0.7103,0.5045,1.584000e-05,1.5307,29.0
阿坝藏族羌族自治州,2020,0.7322,0.5361,2.849100e-06,1.7097,31.0
阿拉善盟,2010,0.8795,0.7735,1.573100e-10,0.3121,30.0
阿拉善盟,2020,0.9208,0.8478,2.210800e-13,0.2692,31.0
阿拉尔市,2010,0.5208,0.2712,2.668400e-03,0.6873,31.0
阿拉尔市,2020,0.9142,0.8358,4.225000e-12,0.2493,29.0
阿里地区,2010,0.5177,0.268,1.360200e-02,1.0644,22.0
阿里地区,2020,,0.0,nan,1.0755,22.0
陇南市,2010,0.779,0.6069,3.951600e-07,0.9835,30.0
陇南市,2020,0.778,0.6052,2.598100e-07,0.9919,31.0
陵水黎族自治县,2010,0.8924,0.7965,7.675000e-06,0.076,15.0
陵水黎族自治县,2020,0.9167,0.8404,4.020900e-06,0.0413,14.0
随州市,2010,0.8901,0.7922,2.084300e-11,0.1017,31.0
随州市,2020,0.9895,0.9791,6.625100e-26,0.0371,31.0
雅安市,2010,0.3949,0.1559,2.791800e-02,0.0513,31.0
雅安市,2020,0.5136,0.2638,3.699400e-03,0.0342,30.0
青岛市,2010,0.9142,0.8357,2.139400e-04,0.116,10.0
青岛市,2020,0.9805,0.9614,6.153200e-07,0.0546,10.0
鞍山市,2010,0.9312,0.8671,3.079800e-14,0.3228,31.0
鞍山市,2020,0.9778,0.9561,3.092300e-21,0.2182,31.0
韶关市,2010,0.9581,0.918,2.704100e-17,0.0516,31.0
韶关市,2020,0.9609,0.9234,3.732900e-17,0.0601,30.0
香港特别行政区,2010,0.954,0.91,3.592700e-08,0.1097,15.0
香港特别行政区,2020,0.7364,0.5422,2.671200e-03,0.2142,14.0
马鞍山市,2010,0.9792,0.9588,6.096100e-21,0.0289,30.0
马鞍山市,2020,0.8865,0.7858,1.568700e-10,0.044,29.0
驻马店市,2010,0.9876,0.9754,6.868200e-25,0.0166,31.0
驻马店市,2020,0.9574,0.9166,3.503400e-17,0.0394,31.0
鸡西市,2010,0.8659,0.7498,6.422000e-10,0.2078,30.0
鸡西市,2020,0.9738,0.9483,6.602400e-19,0.0881,29.0
鹤壁市,2010,0.5891,0.3471,6.139000e-04,0.0735,30.0
鹤壁市,2020,0.3688,0.136,4.899400e-02,0.0915,29.0
鹤岗市,2010,0.8947,0.8004,2.635200e-11,0.0888,30.0
鹤岗市,2020,0.9879,0.9759,2.217900e-23,0.0554,29.0
鹰潭市,2010,0.5882,0.346,9.940100e-04,0.3735,28.0
鹰潭市,2020,0.7743,0.5995,1.333400e-06,0.3144,28.0
黄冈市,2010,0.9368,0.8775,7.898600e-14,0.072,29.0
黄冈市,2020,0.9781,0.9568,5.967700e-20,0.0316,29.0
黄南藏族自治州,2010,0.613,0.3758,4.069700e-04,0.782,29.0
黄南藏族自治州,2020,0.7693,0.5918,1.078800e-06,0.5904,29.0
黄山市,2010,0.6148,0.3779,2.334600e-04,0.8744,31.0
黄山市,2020,0.8005,0.6407,6.448400e-08,0.6152,31.0
黄石市,2010,0.7453,0.5555,1.508500e-06,0.2548,31.0
黄石市,2020,0.9321,0.8688,2.006800e-13,0.1218,29.0
黑河市,2010,0.8638,0.7462,1.883200e-06,0.1605,19.0
黑河市,2020,0.9822,0.9647,8.803800e-14,0.037,19.0
黔东南苗族侗族自治州,2010,0.9698,0.9404,1.896400e-17,0.143,28.0
黔东南苗族侗族自治州,2020,0.9471,0.8969,7.581900e-16,0.1873,31.0
黔南布依族苗族自治州,2010,0.5164,0.2667,3.482900e-03,0.5072,30.0
黔南布依族苗族自治州,2020,0.8501,0.7227,1.425400e-09,0.2973,31.0
黔西南布依族苗族自治州,2010,0.6725,0.4523,6.433700e-05,0.3505,29.0
黔西南布依族苗族自治州,2020,0.714,0.5098,1.983600e-05,0.2321,28.0
齐齐哈尔市,2010,0.9849,0.97,7.111300e-23,0.0706,30.0
齐齐哈尔市,2020,0.9959,0.9918,9.465500e-31,0.0437,30.0
龙岩市,2010,0.8369,0.7003,8.293700e-09,0.4985,30.0
龙岩市,2020,0.8951,0.8012,1.093900e-11,0.4168,31.0
AVG_2010,2010,0.8021075880758808,0.6850627027027028,1.481561e-02,0.270087027027027,29.045945945945945
AVG_2020,2020,0.8715476712328768,0.7741281081081081,6.296928e-03,0.23119432432432432,29.07027027027027
