FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id,distance,predict_2010,residual_2010,predict_2020,residual_2020,predict_20-10
8476,0.001197466,0.492192323,20.18520345,18.91739133,双鸭山市,57,27,22.11422144,-1.92901799,20.47108875,-1.553697416,-1.643132694
8477,0.01278091,0.586667196,20.21487775,18.9382813,双鸭山市,56,26,22.12053255,-1.905654802,20.48992995,-1.551648645,-1.630602607
8478,0.012779923,0.573265385,20.22240532,18.94039267,双鸭山市,55,25,22.12053202,-1.898126697,20.48729259,-1.546899916,-1.633239431
8479,0.012780416,0.563746143,20.17819066,18.90795928,双鸭山市,54,24,22.12053228,-1.942341624,20.4854122,-1.577452921,-1.635120083
8480,0.00119668,0.447349678,20.12959319,18.86276289,双鸭山市,53,23,22.11422101,-1.98462782,20.46194124,-1.599178349,-1.652279771
8481,0,0.026210302,20.13341512,18.87917244,双鸭山市,52,22,22.11356571,-1.980150591,20.36945453,-1.490282087,-1.744111184
8482,0,0,20.22843075,18.9525135,双鸭山市,51,21,22.11356571,-1.885134961,20.36329736,-1.410783858,-1.750268353
8483,0,0.066684565,20.37669835,19.0607677,双鸭山市,50,20,22.11356571,-1.736867361,20.37886873,-1.318101031,-1.734696979
8484,0,0.095172792,20.53318414,19.16563303,双鸭山市,49,19,22.11356571,-1.580381571,20.38542702,-1.219793993,-1.728138688
8485,0,0.118310227,20.733312,19.28030696,双鸭山市,48,18,22.11356571,-1.380253711,20.39071232,-1.110405359,-1.722853392
8486,0,0.225877453,20.8783627,19.34789405,双鸭山市,47,17,22.11356571,-1.235203011,20.41480232,-1.066908272,-1.698763389
8487,0,0.308358198,20.9490149,19.3751698,双鸭山市,46,16,22.11356571,-1.164550811,20.43274183,-1.057572026,-1.680823884
8488,0,0.314661026,21.02233522,19.42037162,双鸭山市,45,15,22.11356571,-1.091230491,20.43409384,-1.013722218,-1.679471872
8489,0,0.500712753,21.08863963,19.4585904,双鸭山市,44,14,22.11356571,-1.024926081,20.4728119,-1.014221501,-1.64075381
8490,0.02477842,0.730519904,21.15455829,19.51258757,双鸭山市,43,13,22.12700838,-0.972450092,20.51750994,-1.004922373,-1.60949844
8491,0.168285164,1.425850031,21.29575737,19.63593967,双鸭山市,42,12,22.19976284,-0.904005466,20.63271533,-0.996775661,-1.567047504
8492,0.29692675,1.687202044,21.48654885,19.7848845,双鸭山市,41,11,22.25785756,-0.771308712,20.66864447,-0.883759969,-1.589213092
8493,0.441864048,2.66585827,21.61156112,19.88478255,双鸭山市,40,10,22.31567312,-0.704112002,20.7706902,-0.885907651,-1.544982921
8494,0.470542934,3.416132557,21.72710984,19.97464824,双鸭山市,39,9,22.32619309,-0.59908325,20.81780573,-0.843157489,-1.508387361
8495,0.482612547,3.439000195,21.84267892,20.06483365,双鸭山市,38,8,22.33053195,-0.48785303,20.81886105,-0.7540274,-1.5116709
8496,0.503696858,3.303479967,21.9406589,20.1398097,双鸭山市,37,7,22.3379868,-0.397327897,20.8122918,-0.672482102,-1.525694995
8497,0.41882842,3.178168441,22.01433415,20.19572005,双鸭山市,36,6,22.30700686,-0.292672705,20.80553188,-0.609811829,-1.501474976
8498,0.394257784,3.618443906,22.12875174,20.30624119,双鸭山市,35,5,22.29754834,-0.168796605,20.82640891,-0.520167723,-1.471139431
8499,1.122513371,5.020881099,22.25648775,20.40825405,双鸭山市,34,4,22.49286713,-0.236379384,20.84557498,-0.43732093,-1.647292154
8500,2.41697133,6.6540466,22.4059783,20.51864805,双鸭山市,33,3,22.54155188,-0.135573583,20.80122993,-0.28258188,-1.740321953
8501,3.452706081,8.000375891,22.50403236,20.59943902,双鸭山市,32,2,22.49714413,0.006888228,20.73535893,-0.135919914,-1.761785197
8502,4.282615385,9.536214951,22.54901514,20.6309783,双鸭山市,31,1,22.53520062,0.013814521,20.65586939,-0.024891088,-1.879331232
8503,4.451909395,9.901370018,22.55052712,20.62964436,双鸭山市,30,0,22.55052712,0,20.62964436,0,-1.92088276
8504,4.335461293,10.41269165,22.5384272,20.63631722,双鸭山市,29,-1,22.5384272,0,20.63631722,0,-1.90210998
8505,3.862800892,10.1314541,22.52141944,20.64603586,双鸭山市,28,-2,22.52141944,0,20.64603586,0,-1.87538358
8506,2.93239036,9.369947174,22.49752026,20.640693,双鸭山市,27,-3,22.49752026,0,20.640693,0,-1.85682726
8507,1.78167147,7.932692701,22.47279196,20.6373642,双鸭山市,26,-4,22.47279196,0,20.6373642,0,-1.83542776
8508,1.246522708,7.209012114,22.47489791,20.64578815,双鸭山市,25,-5,22.47489791,0,20.64578815,0,-1.82910976
8509,1.315298006,7.075838986,22.51606636,20.71076775,双鸭山市,24,-6,22.51606636,0,20.71076775,0,-1.80529861
8510,1.432633925,6.432431704,22.57785316,20.8186821,双鸭山市,23,-7,22.57785316,0,20.8186821,0,-1.75917106
8511,1.821826281,6.923376039,22.6306385,20.92683425,双鸭山市,22,-8,22.6306385,0,20.92683425,0,-1.70380425
8512,2.140241093,7.389569622,22.61830845,20.9831522,双鸭山市,21,-9,22.61830845,0,20.9831522,0,-1.63515625
8513,2.145122279,7.531334542,22.568643,20.98211457,双鸭山市,20,-10,22.568643,0,20.98211457,0,-1.58652843
8514,1.763488345,6.467877448,22.48884273,20.91585675,双鸭山市,19,-11,22.48884273,0,20.91585675,0,-1.57298598
8515,1.155790282,4.681688803,22.38913054,20.79149605,双鸭山市,18,-12,22.38913054,0,20.79149605,0,-1.59763449
8516,0.462152312,2.858823636,22.31198952,20.69285232,双鸭山市,17,-13,22.31198952,0,20.69285232,0,-1.6191372
8517,0.164198573,1.360626347,22.27286015,20.6181385,双鸭山市,16,-14,22.27286015,0,20.6181385,0,-1.65472165
8518,0.088569237,0.738517443,22.26491179,20.5606657,双鸭山市,15,-15,22.26491179,0,20.5606657,0,-1.70424609
8519,0.110062169,0.656351525,22.2753397,20.5513587,双鸭山市,14,-16,22.2753397,0,20.5513587,0,-1.723981
8520,0.098691531,0.778883304,22.2709579,20.52771745,双鸭山市,13,-17,22.2709579,0,20.52771745,0,-1.74324045
8521,0.078164533,0.631981304,22.25662355,20.50356674,双鸭山市,12,-18,22.25662355,0,20.50356674,0,-1.75305681
8522,0.11591092,0.553550288,22.23797751,20.4970686,双鸭山市,11,-19,22.23797751,0,20.4970686,0,-1.74090891
8523,0.096355065,0.334317768,22.20582992,20.48642957,双鸭山市,10,-20,22.20582992,0,20.48642957,0,-1.71940035
8524,0.088511519,0.24368369,22.17905996,20.48702051,双鸭山市,9,-21,22.17905996,0,20.48702051,0,-1.69203945
8525,0.073268921,0.248112075,22.1555945,20.47906018,双鸭山市,8,-22,22.1555945,0,20.47906018,0,-1.67653432
8526,0.072101755,0.267845055,22.15016456,20.46215423,双鸭山市,7,-23,22.15016456,0,20.46215423,0,-1.68801033
8527,0.012640288,0.132923289,22.13099458,20.42654817,双鸭山市,6,-24,22.13099458,0,20.42654817,0,-1.70444641
8528,7.66E-05,0.03897824,22.11083546,20.38369575,双鸭山市,5,-25,22.11083546,0,20.38369575,0,-1.72713971
8529,7.66E-05,0.018390584,22.07180705,20.32472835,双鸭山市,4,-26,22.07180705,0,20.32472835,0,-1.7470787
8530,7.66E-05,0.034816625,22.02187495,20.29853945,双鸭山市,3,-27,22.02187495,0,20.29853945,0,-1.7233355
8531,7.65E-05,0.034722611,21.9902514,20.30625005,双鸭山市,2,-28,21.9902514,0,20.30625005,0,-1.68400135
8532,7.65E-05,0.06939719,21.97658109,20.32052044,双鸭山市,1,-29,21.97658109,0,20.32052044,0,-1.65606065
8533,0.000459084,0.110437041,21.9812912,20.3348815,双鸭山市,0,-30,21.9812912,0,20.3348815,0,-1.6464097
21770,0,0.008067868,23.6908248,23.87452051,可克达拉市,60,30,22.57024946,1.120575336,23.44081239,0.433708125,0.870562922
21771,0,0.008060256,23.77755969,23.9794882,可克达拉市,59,29,22.57024946,1.207310226,23.44082115,0.538667048,0.870571689
21772,0,0.00805266,23.82899731,24.06974069,可克达拉市,58,28,22.57024946,1.258747846,23.4408299,0.628910789,0.870580437
21773,0.043345519,0.065310928,23.85500664,24.15391975,可克达拉市,57,27,22.57024946,1.284757176,23.37760918,0.776310567,0.807359719
21774,0.086221437,0.323270379,23.8872622,24.25767674,可克达拉市,56,26,22.57024946,1.317012736,23.1571459,1.100530836,0.58689644
21775,0.086294212,0.340255731,23.92787515,24.33418663,可克达拉市,55,25,22.57024946,1.357625686,23.14612912,1.188057514,0.575879653
21776,0.086297681,0.340255731,23.99201765,24.41351905,可克达拉市,54,24,22.57024946,1.421768186,23.14612912,1.267389934,0.575879653
21777,0.08630115,0.339935038,23.9909307,24.4182405,可克达拉市,53,23,22.57024946,1.420681236,23.1463333,1.2719072,0.576083837
21778,0.08626994,0.323881476,24.03029446,24.46672506,可克达拉市,52,22,22.57024946,1.460044996,23.15674237,1.309982688,0.586492909
21779,0.083045261,0.323768794,24.00841507,24.48334498,可克达拉市,51,21,22.57024946,1.438165606,23.15681674,1.32652824,0.586567277
21780,0.006071328,0.181192184,23.99796195,24.49833555,可克达拉市,50,20,22.57024946,1.427712486,23.26590222,1.232433335,0.695652752
21781,0,0.046836375,24.00565859,24.58228899,可克达拉市,49,19,22.57024946,1.435409126,23.39741533,1.184873662,0.827165865
21782,0,0.04692508,23.9942848,24.60855541,可克达拉市,48,18,22.57024946,1.424035336,23.39731889,1.21123652,0.827069426
21783,0,0.087541303,24.00750363,24.64512615,可克达拉市,47,17,22.57024946,1.437254166,23.35451529,1.290610855,0.784265831
21784,0,0.127690254,24.04357711,24.70503952,可克达拉市,46,16,22.57024946,1.473327646,23.31482589,1.390213626,0.744576431
21785,0,0.123800949,24.11630445,24.72601905,可克达拉市,45,15,22.57024946,1.546054986,23.31855803,1.407461016,0.74830857
21786,0,0.047035873,24.1823283,24.75557507,可克达拉市,44,14,22.57024946,1.612078836,23.39719846,1.358376614,0.826948992
21787,0,0.022620298,24.21474195,24.8006794,可克达拉市,43,13,22.57024946,1.644492486,23.42422938,1.376450024,0.853979912
21788,0,0.162156681,24.26654229,24.835428,可克达拉市,42,12,22.57024946,1.696292826,23.28279572,1.552632276,0.712546261
21789,0,0.48028826,24.23906048,24.89084862,可克达拉市,41,11,22.57024946,1.668811016,23.07062393,1.82022469,0.500374466
21790,0,0.80816567,24.14081362,24.85939705,可克达拉市,40,10,22.57024946,1.570564156,22.99130365,1.868093398,0.421054188
21791,0,1.261794841,23.86830845,24.68848519,可克达拉市,39,9,22.57024946,1.298058986,23.06538891,1.623096284,0.495139442
21792,0,1.71217445,23.59172,24.52052446,可克达拉市,38,8,22.57024946,1.021470536,23.28649523,1.234029227,0.71624577
21793,0.014892332,2.530825185,23.27812067,24.29207596,可克达拉市,37,7,22.57024946,0.707871206,23.83807558,0.454000379,1.267826118
21794,0.02588671,2.936927859,22.97363257,24.10350647,可克达拉市,36,6,22.57024946,0.403383106,24.07775725,0.025749222,1.507507785
21795,0.028026093,3.15566608,22.77503297,24.01389997,可克达拉市,35,5,22.57024946,0.204783506,24.17252595,-0.158625983,1.602276489
21796,0.021678688,3.738304281,22.59619575,23.9758832,可克达拉市,34,4,22.57024946,0.025946286,24.23622109,-0.260337887,1.665971624
21797,0,5.095819126,22.51697068,24.05378689,可克达拉市,33,3,22.57024946,-0.053278784,22.59935502,1.454431875,0.029105552
21798,0,5.069247261,22.4555707,24.10896745,可克达拉市,32,2,22.57024946,-0.114678764,22.66394407,1.445023378,0.093694609
21799,0,4.751733311,22.4265965,24.1492528,可克达拉市,31,1,22.57024946,-0.143652964,23.32115107,0.828101735,0.750901602
21800,0,4.170754905,22.33054002,24.12615711,可克达拉市,30,0,22.33054002,0,24.12615711,0,1.79561709
21801,0,4.079007475,22.27927773,24.10834503,可克达拉市,29,-1,22.27927773,0,24.10834503,0,1.8290673
21802,0,3.403435031,22.25805025,23.9951087,可克达拉市,28,-2,22.25805025,0,23.9951087,0,1.73705845
21803,0,1.986393135,22.254092,23.82196287,可克达拉市,27,-3,22.254092,0,23.82196287,0,1.56787087
21804,0,0.756129972,22.2475105,23.63138147,可克达拉市,26,-4,22.2475105,0,23.63138147,0,1.38387097
21805,0,0.624577484,22.26150065,23.41588361,可克达拉市,25,-5,22.26150065,0,23.41588361,0,1.15438296
21806,0,0.710469231,22.27529644,23.23748354,可克达拉市,24,-6,22.27529644,0,23.23748354,0,0.9621871
21807,0,0.770283366,22.33719435,23.0938519,可克达拉市,23,-7,22.33719435,0,23.0938519,0,0.75665755
21808,0,0.758344599,22.36283318,22.96370963,可克达拉市,22,-8,22.36283318,0,22.96370963,0,0.60087645
21809,0,0.711345325,22.375034,22.9453125,可克达拉市,21,-9,22.375034,0,22.9453125,0,0.5702785
21810,0,0.867024144,22.39626365,22.9275136,可克达拉市,20,-10,22.39626365,0,22.9275136,0,0.53124995
21811,0,1.001265733,22.43267891,22.98124119,可克达拉市,19,-11,22.43267891,0,22.98124119,0,0.54856228
21812,0,0.917200589,22.46423576,23.02717393,可克达拉市,18,-12,22.46423576,0,23.02717393,0,0.56293817
21813,0,0.918566485,22.50186834,23.07211275,可克达拉市,17,-13,22.50186834,0,23.07211275,0,0.57024441
21814,0,1.08161226,22.55223793,23.11636824,可克达拉市,16,-14,22.55223793,0,23.11636824,0,0.56413031
21815,0,1.223526385,22.59169011,23.17086251,可克达拉市,15,-15,22.59169011,0,23.17086251,0,0.5791724
21816,0,1.320388924,22.63844208,23.19260859,可克达拉市,14,-16,22.63844208,0,23.19260859,0,0.55416651
21817,0,1.216399828,22.68247695,23.20760863,可克达拉市,13,-17,22.68247695,0,23.20760863,0,0.52513168
21818,0,1.011030325,22.71251757,23.20725792,可克达拉市,12,-18,22.71251757,0,23.20725792,0,0.49474035
21819,0,0.815012462,22.76865367,23.19172491,可克达拉市,11,-19,22.76865367,0,23.19172491,0,0.42307124
21820,0,0.749919946,22.79186549,23.17492971,可克达拉市,10,-20,22.79186549,0,23.17492971,0,0.38306422
21821,0,0.685744027,22.82167134,23.11154876,可克达拉市,9,-21,22.82167134,0,23.11154876,0,0.28987742
21822,0,0.847727516,22.83250368,23.04042767,可克达拉市,8,-22,22.83250368,0,23.04042767,0,0.20792399
21823,0,1.065214398,22.82591184,22.98979655,可克达拉市,7,-23,22.82591184,0,22.98979655,0,0.16388471
21824,0,1.129111594,22.79144034,22.86562486,可克达拉市,6,-24,22.79144034,0,22.86562486,0,0.07418452
21825,0,1.091178464,22.75585049,22.82314565,可克达拉市,5,-25,22.75585049,0,22.82314565,0,0.06729516
21826,0,0.981169213,22.72068737,22.74642349,可克达拉市,4,-26,22.72068737,0,22.74642349,0,0.02573612
21827,0,0.935339353,22.71876826,22.64355067,可克达拉市,3,-27,22.71876826,0,22.64355067,0,-0.07521759
21828,0,0.958698291,22.80115296,22.66426221,可克达拉市,2,-28,22.80115296,0,22.66426221,0,-0.13689075
21829,0,0.788755918,22.85902186,22.60108699,可克达拉市,1,-29,22.85902186,0,22.60108699,0,-0.25793487
21830,0,0.817411502,23.03646565,22.57240527,可克达拉市,0,-30,23.03646565,0,22.57240527,0,-0.46406038
21318,0.00825155,0.921120568,26.14230757,26.96471569,台州市,60,30,26.95592557,-0.813617999,27.33888873,-0.374173035,0.382963156
21319,0.005811682,0.888908754,26.23282581,27.05530408,台州市,59,29,26.95612583,-0.723300022,27.33398573,-0.278681649,0.377859897
21320,0.013970301,0.81701229,26.33486914,27.17339111,台州市,58,28,26.95546117,-0.620592029,27.32301465,-0.149623541,0.367553483
21321,0.025449394,0.672859241,26.41077843,27.28301608,台州市,57,27,26.95455006,-0.543771627,27.30090319,-0.017887107,0.34635313
21322,0.024902344,0.427914162,26.45278186,27.34295642,台州市,56,26,26.95459284,-0.501810981,27.26298501,0.079971405,0.308392174
21323,0.036799922,0.190752978,26.49021692,27.39395642,台州市,55,25,26.95367668,-0.463459761,27.22586222,0.168094204,0.272185535
21324,0.037578186,0.108568946,26.48273386,27.37512536,台州市,54,24,26.9536178,-0.470883936,27.21290516,0.162220196,0.259287368
21325,0.04168703,0.287362087,26.43394646,27.31387963,台州市,53,23,26.95330903,-0.519362574,27.24103264,0.072846995,0.287723602
21326,0.019893445,0.333882936,26.36304354,27.23385086,台州市,52,22,26.95498754,-0.591943995,27.24831416,-0.014463301,0.293326626
21327,0.02574122,0.505534838,26.27671409,27.14030093,台州市,51,21,26.95452726,-0.67781317,27.27504777,-0.134746842,0.320520512
21328,0.050009777,0.781891452,26.18018406,27.07838628,台州市,50,20,26.95269452,-0.772510459,27.31764153,-0.239255255,0.364947016
21329,0.062322808,0.880425474,26.10678259,27.04869556,台州市,49,19,26.95181206,-0.845029466,27.3326932,-0.283997643,0.380881147
21330,0.060005869,0.654809109,26.14095642,27.09434766,台州市,48,18,26.95197568,-0.811019264,27.2981238,-0.203776145,0.346148121
21331,0.059174491,0.679063681,26.18464673,27.17024434,台州市,47,17,26.95203467,-0.767387941,27.30185801,-0.131613666,0.349823335
21332,0.120254092,1.201683634,26.3112608,27.32299988,台州市,46,16,26.94808228,-0.636821483,27.38126675,-0.058266874,0.433184471
21333,0.079608802,1.092015413,26.34543463,27.36604346,台州市,45,15,26.95062659,-0.605191963,27.36477188,0.001271584,0.414145282
21334,0.080827343,1.266421514,26.41647151,27.44740788,台州市,44,14,26.95054537,-0.534073859,27.39096124,0.056446644,0.440415867
21335,0.086199305,1.577573219,26.4857024,27.55309354,台州市,43,13,26.95019095,-0.464488554,27.43711062,0.115982917,0.486919669
21336,0.086982046,1.905335367,26.53885858,27.62305897,台州市,42,12,26.95013981,-0.411281231,27.48491385,0.138145121,0.534774037
21337,0.127879114,2.691981877,26.56952339,27.66551009,台州市,41,11,26.94764259,-0.378119197,27.59615129,0.069358801,0.648508702
21338,0.136001174,2.989816351,26.64669741,27.75689815,台州市,40,10,26.94718718,-0.300489775,27.63694275,0.119955401,0.689755565
21339,0.188563882,4.057887491,26.75000012,27.88626099,台州市,39,9,26.94455958,-0.194559456,27.77698522,0.109275772,0.832425642
21340,0.457815406,5.448485054,26.84200012,27.99904358,台州市,38,8,26.93932069,-0.097320567,27.94391498,0.055128597,1.004594296
21341,0.494568409,5.747117075,26.85570653,28.04846013,台州市,37,7,26.9396077,-0.083901168,27.9773764,0.071083733,1.037768699
21342,0.475141906,5.109642188,26.92341487,28.12558886,台州市,36,6,26.93942755,-0.016012684,27.90490724,0.22068162,0.965479686
21343,0.898003132,6.102794326,26.96016076,28.17429106,台州市,35,5,26.95655379,0.003606974,28.01608934,0.158201715,1.059535559
21344,1.775189626,8.314730937,27.0128624,28.23491847,台州市,34,4,27.05684142,-0.043979018,28.22767437,0.0072441,1.170832951
21345,2.686606618,10.58920911,27.07359619,28.29610507,台州市,33,3,27.19558145,-0.121985261,28.38876715,-0.092662082,1.193185701
21346,3.73068638,13.08054095,27.14335292,28.35426413,台州市,32,2,27.30466891,-0.161315989,28.49268786,-0.138423732,1.188018953
21347,4.918004699,16.29284188,27.20878271,28.41299976,台州市,31,1,27.22999444,-0.021211726,28.50272627,-0.08972651,1.272731834
21348,5.241502596,18.21404028,27.22596166,28.4509613,台州市,30,0,27.22596166,0,28.4509613,0,1.22499964
21349,4.726889933,17.08802907,27.22608679,28.46973877,台州市,29,-1,27.22608679,0,28.46973877,0,1.24365198
21350,4.40064652,16.023708,27.22613025,28.48526038,台州市,28,-2,27.22613025,0,28.48526038,0,1.25913013
21351,3.738159377,14.83417982,27.22454681,28.50747248,台州市,27,-3,27.22454681,0,28.50747248,0,1.28292567
21352,2.597511999,13.73990957,27.21443457,28.51313013,台州市,26,-4,27.21443457,0,28.51313013,0,1.29869556
21353,1.91352702,12.65736884,27.17073889,28.49482568,台州市,25,-5,27.17073889,0,28.49482568,0,1.32408679
21354,2.022531348,12.1413595,27.17378751,28.49891299,台州市,24,-6,27.17378751,0,28.49891299,0,1.32512548
21355,2.55779313,12.9733214,27.19347816,28.50635446,台州市,23,-7,27.19347816,0,28.50635446,0,1.3128763
21356,2.759602195,12.74734573,27.20834623,28.50318331,台州市,22,-8,27.20834623,0,28.50318331,0,1.29483708
21357,2.767711906,12.09345646,27.20250843,28.48043495,台州市,21,-9,27.20250843,0,28.48043495,0,1.27792652
21358,2.761858095,11.73569138,27.20121249,28.46057692,台州市,20,-10,27.20121249,0,28.46057692,0,1.25936443
21359,2.710583048,11.69520719,27.21360889,28.44943481,台州市,19,-11,27.21360889,0,28.44943481,0,1.23582592
21360,2.527690649,11.59532837,27.215,28.44213037,台州市,18,-12,27.215,0,28.44213037,0,1.22713037
21361,2.414669999,11.64187582,27.2057518,28.42857768,台州市,17,-13,27.2057518,0,28.42857768,0,1.22282588
21362,2.216417545,11.58392465,27.18739136,28.39934766,台州市,16,-14,27.18739136,0,28.39934766,0,1.2119563
21363,1.988231833,11.04772312,27.16778271,28.3743479,台州市,15,-15,27.16778271,0,28.3743479,0,1.20656519
21364,1.682840759,10.47177891,27.13440669,28.34218245,台州市,14,-16,27.13440669,0,28.34218245,0,1.20777576
21365,1.354218758,9.556042111,27.09836989,28.31074418,台州市,13,-17,27.09836989,0,28.31074418,0,1.21237429
21366,0.895843545,9.007541873,27.06447994,28.29336166,台州市,12,-18,27.06447994,0,28.29336166,0,1.22888172
21367,0.594704584,8.710781487,27.03495002,28.27357859,台州市,11,-19,27.03495002,0,28.27357859,0,1.23862857
21368,0.575338434,8.59221065,27.01304357,28.25451496,台州市,10,-20,27.01304357,0,28.25451496,0,1.24147139
21369,0.550406982,8.211939903,27.00943506,28.24817371,台州市,9,-21,27.00943506,0,28.24817371,0,1.23873865
21370,0.699872474,8.046505642,26.98173938,28.21978247,台州市,8,-22,26.98173938,0,28.21978247,0,1.23804309
21371,0.898803687,7.994297392,26.94800733,28.17939313,台州市,7,-23,26.94800733,0,28.17939313,0,1.2313858
21372,0.920455103,6.906653811,26.90565247,28.10847827,台州市,6,-24,26.90565247,0,28.10847827,0,1.2028258
21373,0.996468338,6.344415492,26.85334802,28.03152185,台州市,5,-25,26.85334802,0,28.03152185,0,1.17817383
21374,0.898734177,5.414139219,26.80790124,27.97207383,台州市,4,-26,26.80790124,0,27.97207383,0,1.16417259
21375,1.036313672,5.813487495,26.79264198,27.94293495,台州市,3,-27,26.79264198,0,27.94293495,0,1.15029297
21376,1.491513784,6.986307223,26.8111799,27.96444103,台州市,2,-28,26.8111799,0,27.96444103,0,1.15326113
21377,1.675793709,7.333373063,26.8270901,27.98879582,台州市,1,-29,26.8270901,0,27.98879582,0,1.16170572
21378,2.044553484,7.811038569,26.82679749,28.00263367,台州市,0,-30,26.82679749,0,28.00263367,0,1.17583618
21588,0,0.147738278,24.98804321,26.11847839,台湾省,59,29,23.751589,1.236454212,24.98069457,1.137783818,1.229105574
21589,0,0.354216437,25.67662964,26.92309799,台湾省,58,28,23.751589,1.925040642,25.15901323,1.764084756,1.407424236
21590,0,0.652758993,25.79999949,27.09529012,台湾省,57,27,23.751589,2.048410492,25.4085305,1.686759621,1.656941502
21591,0.014978062,1.584061448,25.89420251,27.18514506,台湾省,56,26,23.78488136,2.109321147,26.12565998,1.059485079,2.340778618
21592,0.156342926,3.246739278,26.15074739,27.50142651,台湾省,55,25,24.09139091,2.059356478,27.18970373,0.311722775,3.098312823
21593,0.217579759,4.48663948,26.32276892,27.70263142,台湾省,54,24,24.21988322,2.102885704,27.81858088,-0.11594946,3.598697664
21594,0.237643736,5.111612913,26.49094187,27.88654218,台湾省,53,23,24.26142611,2.229515765,28.08698396,-0.200441779,3.825557853
21595,0.243068858,5.255082734,26.57315694,27.96535897,台湾省,52,22,24.27261191,2.300545028,28.14425771,-0.178898744,3.871645803
21596,0.241655743,5.199269212,26.56339117,27.96626074,台湾省,51,21,24.2697002,2.293690969,28.12216536,-0.155904624,3.852465163
21597,0.165657789,3.860603992,26.31752701,27.74379539,台湾省,50,20,24.11110188,2.206425129,27.51762768,0.226167709,3.406525801
21598,0.03753216,2.289183833,25.90275897,27.36939815,台湾省,49,19,23.83471641,2.068042555,26.60949545,0.759902705,2.77477903
21599,0.022391447,1.178489757,25.54420268,27.05962163,台湾省,48,18,23.80130114,1.742901536,25.82455655,1.23506508,2.023255405
21600,0.01539238,0.772919715,25.1288646,26.69243153,台湾省,47,17,23.78580005,1.343064554,25.50622207,1.186209455,1.720422029
21601,0.010699505,0.553818547,24.82725748,26.44473249,台湾省,46,16,23.77538731,1.051870169,25.32691688,1.117815608,1.551529571
21602,0.010700586,0.387522347,24.55534778,26.2329566,台湾省,45,15,23.77538971,0.779958069,25.18733427,1.04562233,1.411944558
21603,0.012160662,0.78374315,24.502808,26.2013586,台湾省,44,14,23.77863104,0.724176959,25.51494519,0.686413412,1.736314147
21604,0.018471788,1.760515685,24.83323587,26.47637934,台湾省,43,13,23.79262436,1.04061151,26.25139955,0.224979792,2.458775188
21605,0.02019692,2.2714284,25.09219016,26.67979041,台湾省,42,12,23.79644454,1.295745621,26.59791486,0.081875549,2.801470322
21606,0.040476431,3.052220621,25.5144928,27.02894508,台湾省,41,11,23.84119573,1.673297067,27.07875275,-0.049807665,3.237557012
21607,0.059001666,4.076892694,25.85903015,27.31555164,台湾省,40,10,23.88182441,1.977205743,27.62534096,-0.30978932,3.743516553
21608,0.114432886,4.490132443,26.42939313,27.85842374,台湾省,39,9,24.0019667,2.427426429,27.82016837,0.038255373,3.818201666
21609,1.351486398,7.245255675,26.8943042,28.40347827,台湾省,38,8,26.16128115,0.733023052,28.7849958,-0.381517525,2.623714647
21610,3.117433231,10.21396537,27.23039293,28.83193981,台湾省,37,7,27.78056181,-0.550168879,29.29406056,-0.462120749,1.513498749
21611,4.199424301,12.11371229,27.45413865,29.11688972,台湾省,36,6,28.13027986,-0.676141207,29.41206187,-0.295172152,1.281782015
21612,5.903398475,14.91928257,27.64275354,29.3429952,台湾省,35,5,28.04809848,-0.405344939,29.40618965,-0.063194451,1.358091172
21613,7.939825332,18.2915947,27.8099499,29.54711538,台湾省,34,4,27.5407512,0.2691987,29.30821018,0.238905201,1.767458978
21614,10.1517492,22.13572472,28.0217392,29.75416667,台湾省,33,3,27.40838496,0.613354243,29.39491534,0.359251334,1.986530379
21615,10.99833325,23.43962079,28.08613013,29.81647803,台湾省,32,2,27.69089099,0.395239144,29.53804723,0.278430799,1.847156245
21616,11.63779687,24.94983791,28.02282574,29.77311847,台湾省,31,1,28.08456956,-0.061743825,29.80834374,-0.035225274,1.723774179
21617,12.00444377,25.81064699,27.94569728,29.71711922,台湾省,30,0,27.94569728,0,29.71711922,0,1.77142194
21618,10.67402283,24.02116549,27.83961351,29.62616713,台湾省,29,-1,27.83961351,0,29.62616713,0,1.78655362
21619,9.841275456,21.95909136,27.74256531,29.54113,台湾省,28,-2,27.74256531,0,29.54113,0,1.79856469
21620,9.549295063,20.69530158,27.65420612,29.46994271,台湾省,27,-3,27.65420612,0,29.46994271,0,1.81573659
21621,10.08959596,20.20558445,27.61145489,29.44882918,台湾省,26,-4,27.61145489,0,29.44882918,0,1.83737429
21622,11.00889338,20.37152966,27.57015394,29.4358242,台湾省,25,-5,27.57015394,0,29.4358242,0,1.86567026
21623,10.92078808,19.50641329,27.54248174,29.43722827,台湾省,24,-6,27.54248174,0,29.43722827,0,1.89474653
21624,9.978078594,18.20190706,27.46944422,29.36988718,台湾省,23,-7,27.46944422,0,29.36988718,0,1.90044296
21625,7.610358767,15.95371008,27.40212847,29.3113224,台湾省,22,-8,27.40212847,0,29.3113224,0,1.90919393
21626,4.742922144,12.76020139,27.23867747,29.10086047,台湾省,21,-9,27.23867747,0,29.10086047,0,1.862183
21627,2.851814414,10.22788908,27.04280935,28.83244136,台湾省,20,-10,27.04280935,0,28.83244136,0,1.78963201
