FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
3875,2.129456706281834,8.363599411164872,27.443479410807296,27.003623453776044,泰州市,9.0
3876,1.566157760814249,8.496714715957642,27.410327148437503,26.966848754882808,泰州市,8.0
3877,0.925233644859813,7.103442907333375,27.351087188720705,26.960869598388673,泰州市,7.0
3878,0.910016977928693,7.177891288140807,27.296739196777345,26.94728240966797,泰州市,6.0
3879,0.68731438268986,7.860515170627169,27.284239196777346,26.922825622558594,泰州市,5.0
3880,0.60958033064858,8.375032315254213,27.26195678710937,26.876448567708326,泰州市,4.0
3881,0.769198133220195,9.743511934280397,27.247101847330725,26.839492797851562,泰州市,3.0
3882,0.832271762208068,7.495096047719319,27.248370361328128,26.823370361328127,泰州市,2.0
3883,1.148539991536183,7.889929771423339,27.220652770996097,26.78288040161133,泰州市,1.0
3884,0.604749787955895,7.158151488304139,27.195652770996094,26.764402008056642,泰州市,0.0
3885,2.899742930591261,13.781322508147266,27.850543212890628,27.606521606445312,无锡市,20.0
3886,3.674219752030785,15.522291893861732,27.89076080322266,27.66195678710937,无锡市,19.0
3887,3.946489726027398,13.819303946061568,27.920652770996096,27.70326080322266,无锡市,18.0
3888,4.43623872906827,13.327930941873667,27.91956481933594,27.71195526123047,无锡市,17.0
3889,4.236887360275153,14.307249789335287,27.92989044189453,27.700543212890626,无锡市,16.0
3890,4.902313624678666,13.513843998764502,27.946739196777344,27.685870361328128,无锡市,15.0
3891,4.121794871794873,12.01782151144378,27.944021606445315,27.67391357421875,无锡市,14.0
3892,4.338323353293414,15.993931086376463,27.97445526123047,27.694021606445315,无锡市,13.0
3893,5.309871244635192,20.318880402311983,28.005434163411458,27.70833333333333,无锡市,12.0
3894,5.336340206185566,17.950933407764047,28.038043212890628,27.72463785807292,无锡市,11.0
3895,6.834689507494648,16.89254508837305,28.052717590332033,27.727174377441408,无锡市,10.0
3896,5.644871794871796,14.76521361604029,28.014129638671875,27.706521606445314,无锡市,9.0
3897,4.71459135643988,13.823240756988524,27.98478240966797,27.701629638671875,无锡市,8.0
3898,4.192027432490353,13.803597604385528,27.966848754882808,27.71956481933594,无锡市,7.0
3899,3.399914089347076,12.988907717695142,27.955978393554688,27.73695678710937,无锡市,6.0
3900,3.523116438356166,13.927399427583902,27.950000000000003,27.73641357421875,无锡市,5.0
3901,3.394444444444446,20.237459134082407,27.933152770996095,27.739131164550784,无锡市,4.0
3902,3.288280581693758,20.34786919391517,27.90978240966797,27.73478240966797,无锡市,3.0
3903,4.369481354479213,14.328647526827726,27.88478291829427,27.71956481933594,无锡市,2.0
3904,4.064030941125911,11.620923132896424,27.830797322591145,27.681883748372396,无锡市,1.0
3905,3.720770877944326,10.559548625946048,27.798370361328125,27.66195678710937,无锡市,0.0
3906,1.009543568464732,3.630861192646594,26.78369547526042,26.269202677408856,徐州市,20.0
3907,0.424016563146999,2.345003776179934,26.689674377441406,26.264131164550783,徐州市,19.0
3908,0.421751764217518,3.278104908326094,26.6614128112793,26.295381164550783,徐州市,18.0
3909,0.946013289036545,5.670272912129318,26.67427469889323,26.328985595703127,徐州市,17.0
3910,1.084092792046397,9.332938161550784,26.7021728515625,26.380978393554688,徐州市,16.0
3911,0.925664451827243,9.513436470031738,26.751086425781253,26.387500000000003,徐州市,15.0
3912,2.081708834508504,7.039319876328256,26.83913065592448,26.411594645182294,徐州市,14.0
3913,4.176641729010808,7.202429869595696,26.973913574218752,26.446739196777344,徐州市,13.0
3914,4.44421401907922,6.969920592732948,27.13125,26.47228240966797,徐州市,12.0
3915,4.743695742042164,8.894525485463662,27.23224589029948,26.526811726888013,徐州市,11.0
3916,5.798588039867108,10.619836536108275,27.378260294596362,26.734420776367188,徐州市,10.0
3917,6.909128630705392,11.723324948666145,27.434239196777344,26.80489196777344,徐州市,9.0
3918,8.23487986743993,10.57549525242226,27.45797119140625,26.875362141927084,徐州市,8.0
3919,10.311046511627907,12.827245174669752,27.417028808593752,26.921376546223964,徐州市,7.0
3920,10.295634095634096,14.196525795624988,27.28913040161133,26.8125,徐州市,6.0
3921,7.37888198757764,13.70380965868632,27.130435180664065,26.69239196777344,徐州市,5.0
3922,6.526578073089701,13.407603791616497,27.057971191406253,26.61159362792969,徐州市,4.0
3923,8.550477773161612,15.289001812055274,27.041847229003906,26.630433654785165,徐州市,3.0
3924,8.488372093023253,16.922510024344568,27.01956481933594,26.60978240966797,徐州市,2.0
3925,4.032418952618452,16.05764713941836,26.978260294596364,26.581884765625002,徐州市,1.0
3926,3.254251347988387,12.889509116068927,26.951358795166012,26.553260803222656,徐州市,0.0
3927,0.009247583018075,4.372227505141614,26.279890441894526,26.29891357421875,盐城市,20.0
3928,0.009235936188077,4.461754019443805,26.268478393554688,26.286685180664065,盐城市,19.0
3929,0.018464120856064,4.640801330604177,26.273913574218753,26.29275309244792,盐城市,18.0
3930,0.083403185247276,5.50397553302274,26.282066345214844,26.28315124511719,盐城市,17.0
3931,0.076018479630407,5.453531512847315,26.274729156494143,26.261412048339846,盐城市,16.0
3932,0.090564448188711,5.114609359514595,26.273370361328126,26.252172851562502,盐城市,15.0
3933,0.08995376208491,4.747995763722033,26.283967590332033,26.246739196777344,盐城市,14.0
3934,0.108686529584557,3.611507938903512,26.30072428385417,26.291304524739584,盐城市,13.0
3935,0.165687919463087,5.009735952509511,26.326631164550783,26.348370361328126,盐城市,12.0
3936,1.451450189155107,8.421650929026082,26.395652008056643,26.446739196777344,盐城市,11.0
3937,2.71152228763667,8.67184427205254,26.474274698893232,26.551811726888015,盐城市,10.0
3938,3.086206896551726,12.200372819900512,26.489674377441407,26.5853271484375,盐城市,9.0
3939,1.242335153296934,17.9407744502077,26.40298843383789,26.53451080322266,盐城市,8.0
3940,0.901343408900084,17.086374011694218,26.39528910319011,26.526811726888013,盐城市,7.0
3941,1.104446308724832,17.920405213195497,26.333152770996094,26.48369598388672,盐城市,6.0
3942,0.842016806722689,18.472720791311815,26.34429397583008,26.474727630615234,盐城市,5.0
3943,1.429654591406908,13.827807482551124,26.403804016113284,26.48586883544922,盐城市,4.0
3944,1.582667227597812,12.322677041970046,26.37309799194336,26.460869598388673,盐城市,3.0
3945,1.36272040302267,13.622929461951395,26.335508219401046,26.476087443033858,盐城市,2.0
3946,0.663869072597566,12.305104531493845,26.3728271484375,26.514131164550783,盐城市,1.0
3947,0.581649831649832,9.72331705280379,26.33804397583008,26.410869598388672,盐城市,0.0
3948,0.583969465648855,6.247171964645386,27.21847839355469,26.69184875488281,扬州市,20.0
3949,0.620338983050848,5.645281709805884,27.170652008056642,26.70679397583008,扬州市,19.0
3950,0.591680814940577,5.578431418447783,27.150271606445315,26.690489196777346,扬州市,18.0
3951,0.624363327674024,5.422045052653612,27.18369598388672,26.739129638671876,扬州市,17.0
3952,0.766751484308736,6.550874919891358,27.230435180664063,26.8,扬州市,16.0
3953,0.828450106157113,6.760091996192933,27.25,26.818478393554688,扬州市,15.0
3954,1.193890538820535,5.119963703733503,27.295651245117188,26.847825622558595,扬州市,14.0
3955,2.149405772495756,4.841554092638421,27.38342361450196,26.90190200805664,扬州市,13.0
3956,3.693254136614341,8.484522169286553,27.440941365559894,26.95760904947917,扬州市,12.0
3957,3.285956006768189,9.517016507158374,27.392933654785164,26.89619598388672,扬州市,11.0
3958,1.450488737781555,8.991440796616054,27.339129638671878,26.8159423828125,扬州市,10.0
3959,0.857324840764332,8.002465864624643,27.347100830078126,26.826811726888014,扬州市,9.0
3960,1.035154595510378,8.5363181888467,27.369927978515626,26.852536010742188,扬州市,8.0
3961,3.58843537414966,9.464836177259388,27.371739959716805,26.814402008056643,扬州市,7.0
3962,5.35144312393888,9.345064336603336,27.398370361328126,26.784239196777346,扬州市,6.0
3963,1.898175647008909,7.80217516538009,27.376450602213545,26.797101847330726,扬州市,5.0
3964,1.114176570458404,4.994004784208355,27.336413574218753,26.759239196777344,扬州市,4.0
3965,0.755952380952381,3.664141019185384,27.338044230143232,26.756159464518234,扬州市,3.0
3966,0.992778249787595,5.016527475095263,27.38260904947917,26.798912556966144,扬州市,2.0
3967,1.729087048832272,6.289523143579464,27.44239196777344,26.843206024169923,扬州市,1.0
3968,2.049555273189326,7.131861601725662,27.52010955810547,26.87391357421875,扬州市,0.0
3969,0.457288567785806,5.59545419673727,27.47038040161133,26.92282638549805,镇江市,20.0
3970,0.568085106382978,5.302230534044285,27.496014404296876,26.945290120442706,镇江市,19.0
3971,2.560934182590233,7.469942031520429,27.553804016113283,26.989131164550784,镇江市,18.0
3972,6.035805626598465,9.142176946004232,27.553804016113283,26.973370361328126,镇江市,17.0
3973,4.946382978723404,6.739083865109612,27.514129638671875,26.973913574218752,镇江市,16.0
3974,0.266156462585034,1.154732850518557,27.227536010742188,26.95434875488281,镇江市,15.0
3975,0.0,0.0,27.098097991943362,26.598913574218752,镇江市,14.0
3976,0.0,0.0,27.03731892903646,26.598913574218752,镇江市,13.0
3977,0.0,0.062516877284417,26.990941365559895,26.670651245117188,镇江市,12.0
3978,0.0,0.153368294239044,27.01576080322266,26.713043212890625,镇江市,11.0
3979,0.013605442176871,0.355246529579163,27.03913065592448,26.720108032226562,镇江市,10.0
3980,0.082273112807464,0.94647706638683,27.176087443033857,26.774274698893233,镇江市,9.0
3981,0.361937128292269,3.019675080138858,27.171739196777345,26.782608795166013,镇江市,8.0
3982,0.487015751383568,3.318243336909025,27.190217590332033,26.80489196777344,镇江市,7.0
3983,0.045435244161359,1.28506456636915,27.103623453776045,26.780798339843752,镇江市,6.0
3984,0.0,0.104756765365601,27.014129638671875,26.746739196777344,镇江市,5.0
3985,0.0,0.0,27.019021606445314,26.73206481933594,镇江市,4.0
3986,0.0,0.0,26.980435180664063,26.682971191406253,镇江市,3.0
3987,0.0,0.0,27.00652236938477,26.696014404296875,镇江市,2.0
3988,0.0,0.497618236164055,27.14619598388672,26.74239044189453,镇江市,1.0
3989,0.018290089323692,3.048952839591286,27.3,26.82681070963542,镇江市,0.0
3990,0.070298769771529,2.420110190908114,28.159510040283205,28.730979156494143,南昌市,20.0
3991,0.029049295774648,2.215865287584128,28.154890441894526,28.720652770996097,南昌市,19.0
3992,0.153439153439153,2.299329223632813,28.20326080322266,28.74891357421875,南昌市,18.0
3993,1.476001761338618,6.369408772916209,28.279347229003907,28.82119598388672,南昌市,17.0
3994,2.116483516483516,5.549741544221577,28.359239196777345,28.94891357421875,南昌市,16.0
3995,4.114335971855759,7.893771221240362,28.41775410970052,29.052899169921876,南昌市,15.0
3996,5.494278169014083,13.715822120507562,28.47608642578125,29.145652770996094,南昌市,14.0
3997,3.572751322751324,12.040702781677249,28.506521606445315,29.177717590332033,南昌市,13.0
3998,7.714222809335092,15.780995869877362,28.53913040161133,29.189129638671876,南昌市,12.0
3999,12.994275649493613,20.22932200630506,28.577989196777345,29.227989196777344,南昌市,11.0
4000,12.739876760563387,19.571319073438644,28.594022369384767,29.240489196777347,南昌市,10.0
4001,12.637604579480415,18.003289153178535,28.59945678710937,29.233694458007808,南昌市,9.0
4002,10.865961199294537,16.463258271265513,28.6125,29.226629638671877,南昌市,8.0
4003,7.986343612334802,17.584482905840634,28.59456481933594,29.22608642578125,南昌市,7.0
4004,4.852422907488985,17.666774640480675,28.603804016113283,29.190217590332033,南昌市,6.0
4005,4.493615147512105,15.024092122912403,28.628260294596362,29.169926961263016,南昌市,5.0
4006,3.716424482606779,14.274247596661247,28.644292449951166,29.156793212890626,南昌市,4.0
4007,4.115469369766416,14.008404639302467,28.63967361450196,29.14320678710937,南昌市,3.0
